Frequency (MHz),SRR (dB)
2.01699,17.433623019359562
2.02083,-0.28194200638596545
2.02467,15.073967214678405
2.02851,17.52079693150716
2.03235,17.788425756096714
2.03619,17.594739325934498
2.0400300000000002,17.33992811489456
2.04387,17.086853553204065
2.04771,16.999650945193917
2.05155,0.0523252693367703
2.05539,16.720121610051415
2.05923,16.56817839653017
2.06307,22.70909710947329
2.06691,16.334381882028335
2.07075,16.142400364769387
2.07459,-0.3098149929974818
2.0784300000000004,15.420508452247292
2.08227,15.924569661529762
2.08611,15.754979488591765
2.08995,15.579929508232906
2.09379,15.461541999001966
2.09763,13.430016401501232
2.1014700000000004,14.074287888600468
2.10531,14.935305594692203
2.10915,15.1770382577448
2.11299,15.01444343540932
2.1168299999999998,14.913616938342727
2.12067,14.945864561802217
2.1245100000000003,14.830952064036364
2.1283499999999997,14.632589212657363
2.13219,-0.4404110887938233
2.1360300000000003,14.822415886939329
2.1398699999999997,14.720644159978582
2.14371,-0.032839058689224425
2.1475500000000003,14.703203384138899
2.1513899999999997,14.59515689371912
2.15523,13.406432690926493
2.1590700000000003,13.164867862085195
2.1629099999999997,14.593606036786554
2.16675,13.823122445344813
2.1705900000000002,14.872720825808246
2.17443,-0.13525834852543314
2.17827,15.022282291135355
2.18211,0.007639306840523236
2.1859499999999996,15.24799105969435
2.18979,15.378878807239102
2.19363,15.497122764885162
2.19747,-0.4793659438934414
2.20131,14.069220087905027
2.20515,15.65787468578793
2.2089899999999996,16.171953783227117
2.21283,16.313337842986705
2.21667,16.542510965269408
2.2205100000000004,16.325983207710834
2.22435,16.976341320446842
2.22819,17.125939464476623
2.23203,17.32354414426864
2.23587,17.472099510231914
2.23971,17.584097805634823
2.2435500000000004,17.79775392856679
2.2473899999999998,17.90468650550028
2.25123,18.18123767334566
2.2550700000000004,18.277020987575664
2.2589099999999998,18.668010699019383
2.26275,18.849959484830695
2.2665900000000003,18.888542329370317
2.27043,19.093294331187543
2.27427,18.52724209442261
2.2781100000000003,19.22983824827672
2.2819499999999997,19.333220011449537
2.28579,19.455994187511703
2.2896300000000003,-0.22757150887916033
2.29347,19.954315592271058
2.29731,0.026400961662084
2.3011500000000003,32.638300968875534
2.3049899999999997,22.950960200582585
2.30883,22.98836759210982
2.3126700000000002,23.260060826004555
2.31651,23.85356224438962
2.32035,24.05544599476456
2.32419,23.871140709618686
2.3280299999999996,31.242934045635387
2.33187,0.14385591014993232
2.33571,31.587939967355474
2.33955,24.763605094941312
2.34339,24.564992829519504
2.34723,23.072731284580787
2.35107,20.90892625710363
2.35491,23.75170618707497
2.35875,25.132299207409158
2.36259,22.74625357367644
2.3664300000000003,23.50834413963602
2.37027,25.11345997858765
2.37411,-0.10291820051266358
2.37795,-0.23252459633711461
2.38179,0.01951888597522024
2.38563,27.621492015450325
2.38947,26.831303099314383
2.39331,26.713511170399606
2.39715,26.73887752633849
2.4009899999999997,25.23976271312186
2.40483,25.764442593303983
2.40867,0.36622042643335767
2.41251,25.970666041298273
2.41635,23.962726076183223
2.42019,0.22681142626657894
2.4240299999999997,19.883463574131966
2.42787,22.29346906590827
2.43171,23.070606587830515
2.43555,22.682750493696307
2.43939,22.785570431391534
2.4432300000000002,22.621011292952726
2.44707,29.436052923274957
2.45091,-0.08893713159982503
2.45475,21.75062564516027
2.45859,21.07884225952202
2.4624300000000003,19.499931503680603
2.46627,20.89901710656089
2.47011,20.397014011424343
2.47395,19.82034802140275
2.47779,19.6550394832871
2.48163,19.82478625006447
2.4854700000000003,19.433251605789195
2.48931,19.261544949333235
2.49315,18.686127950903646
2.49699,28.161177740419507
2.50083,18.901844256029136
2.50467,18.33107855283383
2.5085100000000002,18.454320698847702
2.51235,16.70644752097638
2.51619,16.905937055181045
2.52003,18.15162938622282
2.52387,-0.29583346264306887
2.52771,18.29749892810877
2.53155,18.095258386155056
2.53539,17.815968452031857
2.53923,17.60028031656343
2.54307,17.52503392212916
2.54691,16.972375957785196
2.55075,17.640965452236806
2.55459,-0.30833844080442435
2.55843,13.214130884551665
2.56227,17.36645361509146
2.56611,16.897093309814974
2.56995,15.105950228144156
2.57379,16.7277415579856
2.57763,15.800526201027143
2.5814700000000004,16.867325643485568
2.5853099999999998,16.60916325926199
2.58915,16.741451959110208
2.59299,16.645129065955395
2.5968299999999997,16.326328783508657
2.60067,16.403120356223177
2.6045100000000003,-0.25770791258424175
2.6083499999999997,11.677661691407682
2.61219,16.576175357206886
2.6160300000000003,-0.5825161483708368
2.6198699999999997,31.122552920953872
2.62371,16.509846065903172
2.6275500000000003,16.431607622111216
2.6313899999999997,16.451663777941533
2.63523,16.287850679294724
2.6390700000000002,16.382383488454188
2.6429099999999996,16.023838079625573
2.64675,16.02378107816424
2.6505900000000002,15.7518563326379
2.6544299999999996,16.259763050031157
2.65827,15.988595262212495
2.66211,16.44687330481405
2.6659499999999996,16.467810349043436
2.66979,-0.011443866487378183
2.67363,14.244422123108084
2.6774700000000005,16.45554163938524
2.68131,0.0
2.68515,-0.43225154045280023
2.68899,16.13979988801069
2.69283,16.747811307003886
2.69667,-0.1401071444281467
2.7005100000000004,0.08902394795619384
2.70435,16.755315440005415
2.70819,17.175408860853587
2.7120300000000004,-0.27543749254030314
2.71587,-0.3621217265444471
2.71971,16.12604094417067
2.7235500000000004,17.74255459114013
2.7273899999999998,-0.10891968541502359
2.73123,0.2242982855196497
2.7350700000000003,17.910829916932332
2.7389099999999997,18.468861003194366
2.74275,-0.3401908728943096
2.7465900000000003,17.011977951071856
2.7504299999999997,18.614875918049258
2.75427,19.067091286186745
2.7581100000000003,0.5623721941113624
2.7619499999999997,-0.26983489685593487
2.76579,19.157199745679193
2.7696300000000003,19.80844871867546
2.7734699999999997,0.22172978951191444
2.77731,9.23075252903928
2.7811500000000002,19.4429891084923
2.7849899999999996,20.674297960026085
2.78883,21.183731949636165
2.79267,0.767751762817464
2.79651,17.44898732197097
2.80035,20.853777736019275
2.80419,21.727231240681725
2.80803,-0.7058107428570727
2.81187,17.84647637412227
2.81571,21.528057050341985
2.81955,22.251216957498965
2.82339,0.04077912420439447
2.82723,19.466217482382717
2.83107,22.020983041030068
2.83491,29.480553255042835
2.83875,0.23481095849522904
2.84259,19.14940589924663
2.84643,21.753206654882234
2.85027,23.011744044502635
2.85411,0.29854771764467763
2.8579499999999998,30.076185285560154
2.86179,-0.18615470308655052
2.86563,16.14321864460485
2.8694699999999997,22.377117762497893
2.87331,20.991323728135384
2.87715,-0.12964977164367647
2.8809899999999997,8.535894044667048
2.88483,24.25642449304963
2.8886700000000003,23.137329493973304
2.89251,22.11918248108909
2.89635,22.813352147304514
2.9001900000000003,23.58759477097732
2.90403,22.794036767596424
2.90787,23.63599953738266
2.9117100000000002,21.858010605964093
2.91555,22.275628571280848
2.91939,22.968261022226642
2.92323,23.514706944300066
2.92707,0.1386163884471369
2.93091,24.070520625635613
2.93475,23.242906473306256
2.93859,23.12052367426861
2.94243,22.799118764296903
2.94627,23.416734658673313
2.95011,0.17175172899617483
2.95395,23.635546119857413
2.95779,22.82922533164757
2.96163,24.030975306702462
2.96547,0.3769738959025035
2.96931,24.139383463089633
2.97315,22.881195451525347
2.97699,21.310531050441966
2.98083,-0.1543697018084676
2.98467,17.19225075980302
2.98851,0.07801907095619917
2.99235,16.890622081659256
2.99619,18.983869885103438
3.0,0.3707856306612135
3.0038400000000003,0.37248057419629477
3.0076799999999997,14.78590949800438
3.01152,0.17508815331570474
3.0153600000000003,0.05395031886706145
3.0191999999999997,0.36656110490491745
3.02304,-1.7989014124607536
3.0268800000000002,11.596528067562026
3.0307199999999996,0.4950058252523895
3.03456,0.3636386475584834
3.0384,0.023245076826377595
3.0422399999999996,-0.40877725942588594
3.04608,0.2811949473275146
3.04992,-0.2254859433266294
3.05376,-0.24297939782014255
3.0576,0.28672599895948647
3.06144,-0.3412763648690262
3.06528,23.85551457262443
3.06912,-0.24853817598962905
3.07296,23.700539563860904
3.0768,23.757250680125566
3.08064,23.776903245571432
3.08448,23.790932219897037
3.08832,23.78631464820732
