Frequency (MHz),SRR (dB)
1.0341600000000002,2.934344148059837
1.0344,2.9583607731161363
1.03464,2.957085820516194
1.03488,2.915229108652288
1.03512,2.9068774699653233
1.03536,2.8938680484783235
1.0356,2.8878565982427546
1.03584,2.8703333464887897
1.0360800000000001,2.857930616534627
1.0363200000000001,2.8920997703163014
1.0365600000000001,2.8883389431913997
1.0368000000000002,2.8734563209849036
1.03704,2.890899729755165
1.03728,2.884634355560439
1.03752,2.8748100352375894
1.03776,2.9014208874910006
1.038,2.8634191330754626
1.03824,2.881817970288666
1.03848,2.8454896645095245
1.03872,2.860528396943284
1.03896,2.8467777821045823
1.0392000000000001,2.886165778838095
1.0394400000000001,2.8464057243829095
1.0396800000000002,2.8827723178597786
1.0399200000000002,2.892747207726366
1.04016,2.8615138711409975
1.0404,2.87483299671583
1.04064,2.873227583447708
1.04088,2.8749488911257632
1.04112,2.8452371164215555
1.04136,2.8613987539037633
1.0416,2.874583559502531
1.04184,2.8632352738849227
1.0420800000000001,2.855879951713634
1.0423200000000001,2.8721986467300704
1.0425600000000002,2.8670326430510853
1.0428000000000002,2.8824178832727303
1.04304,2.8861901609151532
1.04328,2.86188241694646
1.04352,2.8627279007389435
1.04376,2.8577754192911216
1.044,2.863643891910717
1.04424,2.8781366913331414
1.04448,2.88376454350213
1.04472,2.865444328473394
1.04496,2.912244215013265
1.0452000000000001,2.8682561853410506
1.0454400000000001,2.874536166656127
1.0456800000000002,2.8743768464292203
1.0459200000000002,2.89459014739452
1.04616,2.917346108738133
1.0464,2.878030934229694
1.04664,2.905806695769146
1.04688,2.873626841805898
1.04712,2.886885569870609
1.04736,2.8824926999200287
1.0476,2.881630148811129
1.04784,2.899728886143186
1.0480800000000001,2.8741626214507
1.0483200000000001,2.8819361985258825
1.0485600000000002,2.8845515183575894
1.0488000000000002,2.91292664364014
1.04904,2.8852443473718896
1.04928,2.9119840797433327
1.04952,2.9083605492840987
1.04976,2.8966909041572757
1.05,2.8787043684046583
1.05024,2.896092463676967
1.05048,2.8960053388319933
1.05072,2.91177902510027
1.0509600000000001,2.908989141245736
1.0512000000000001,2.9136145617034357
1.0514400000000002,2.914012650483196
1.0516800000000002,2.9115764210923665
1.05192,2.924571296950391
1.05216,2.9277225209419995
1.0524,2.90987600254083
1.05264,2.920475326985828
1.05288,2.943203391096325
1.05312,2.928163285463041
1.05336,2.9236931366706265
1.0536,2.933349537787991
1.05384,2.958967507355527
1.0540800000000001,2.939899760077624
1.0543200000000001,2.9284377918761257
1.0545600000000002,2.958433641654446
1.0548000000000002,2.9505371880028015
1.05504,2.9454912986994843
1.05528,2.9413926003532613
1.05552,2.940474691810336
1.05576,2.9707398547412325
1.056,2.970255445109304
1.05624,2.969033011740854
1.05648,2.9585290192919986
1.05672,2.974897798550826
1.0569600000000001,2.9863778165305277
1.0572000000000001,2.9904287048807543
1.0574400000000002,2.9950012272274935
1.05768,2.978478129923511
1.05792,3.002813040924445
1.05816,3.003563134326237
1.0584,2.987924945502909
1.05864,3.0045003410629967
1.05888,2.9980707302747382
1.05912,3.029431136913528
1.05936,3.024137613141976
1.0596,3.0208266394786327
1.0598400000000001,3.0415455338426445
1.0600800000000001,3.0347182531852432
1.0603200000000002,3.0517652323396645
1.0605600000000002,3.043997211922251
1.0608000000000002,3.0580204726389333
1.06104,3.0457089264060677
1.06128,3.0490884497005597
1.06152,3.066732809011233
1.06176,3.0619589257575655
1.062,3.0614782325597294
1.06224,3.065658225832843
1.06248,3.066632851705527
1.06272,3.083785844865517
1.0629600000000001,3.079096044109497
1.0632000000000001,3.078800561945787
1.0634400000000002,3.084065213179778
1.06368,3.0883524136765295
1.06392,3.094160639347984
1.06416,3.103272468938225
1.0644,3.104112532304578
1.06464,3.1022894610996894
1.06488,3.1139343122480225
1.06512,3.110767589787984
