Frequency (MHz),SRR (dB)
1.0341600000000002,2.7576576117623657
1.0344,2.7481226529001184
1.03464,2.7493397207377517
1.03488,2.7595504930431893
1.03512,2.7482251185594526
1.03536,2.774081803331758
1.0356,2.7459388270018117
1.03584,2.7604630628961897
1.0360800000000001,2.733416619487747
1.0363200000000001,2.76726694930882
1.0365600000000001,2.7883228478203126
1.0368000000000002,2.7326875429288315
1.03704,2.7401748524522276
1.03728,2.7497495629915987
1.03752,2.748131268182701
1.03776,2.7617831081006994
1.038,2.7611986579537047
1.03824,2.7518265284638277
1.03848,2.7417872342761997
1.03872,2.745586853685384
1.03896,2.740589713626363
1.0392000000000001,2.7522404792402506
1.0394400000000001,2.7219202046365116
1.0396800000000002,2.720131172965771
1.0399200000000002,2.766523622042497
1.04016,2.7898254012056567
1.0404,2.745927976117616
1.04064,2.7408333387433945
1.04088,2.7742078411008215
1.04112,2.7698289715164393
1.04136,2.7563118466831114
1.0416,2.764376600525087
1.04184,2.754445117565085
1.0420800000000001,2.762128404313623
1.0423200000000001,2.748892145276608
1.0425600000000002,2.7354141891638797
1.0428000000000002,2.754323225719335
1.04304,2.7486196394871705
1.04328,2.7638049461852376
1.04352,2.754425775826848
1.04376,2.7404891124092776
1.044,2.7359384715775925
1.04424,2.751277776223551
1.04448,2.7653746044853844
1.04472,2.757235371594379
1.04496,2.7609825091777807
1.0452000000000001,2.761519299174075
1.0454400000000001,2.7724840488074443
1.0456800000000002,2.787470476830549
1.0459200000000002,2.7873164452513235
1.04616,2.765921869488037
1.0464,2.7657658158137326
1.04664,2.7654351758874416
1.04688,2.7641921214075365
1.04712,2.7865702788150704
1.04736,2.783437813832039
1.0476,2.7934874698357426
1.04784,2.7796650776464347
1.0480800000000001,2.7752415122109833
1.0483200000000001,2.796901506104541
1.0485600000000002,2.7996036415018026
1.0488000000000002,2.769179524630696
1.04904,2.785396484323665
1.04928,2.793893497349256
1.04952,2.795723348413145
1.04976,2.81322918115667
1.05,2.8047639027464086
1.05024,2.802287445077379
1.05048,2.7910058064848977
1.05072,2.817932963221929
1.0509600000000001,2.8182272732046894
1.0512000000000001,2.8107405828036547
1.0514400000000002,2.8008995149747324
1.0516800000000002,2.831590130218185
1.05192,2.833092794462837
1.05216,2.8322483687617073
1.0524,2.8399493637756117
1.05264,2.822048911579299
1.05288,2.8296357658140976
1.05312,2.84646727355174
1.05336,2.855977380898498
1.0536,2.852197565426952
1.05384,2.8438420215045923
1.0540800000000001,2.849662470546611
1.0543200000000001,2.8613560523932593
1.0545600000000002,2.865240635455697
1.0548000000000002,2.883732754417111
1.05504,2.868284980384827
1.05528,2.885258258569379
1.05552,2.8723957508035713
1.05576,2.891597173126797
1.056,2.876778977769305
1.05624,2.8958143797791247
1.05648,2.891251884942918
1.05672,2.894229189653199
1.0569600000000001,2.9031058214299863
1.0572000000000001,2.904872692778469
1.0574400000000002,2.920407237877358
1.05768,2.9124603912583904
1.05792,2.9143633043262724
1.05816,2.930635374832585
1.0584,2.927301059505365
1.05864,2.929853159549965
1.05888,2.944492448724494
1.05912,2.95724063122773
1.05936,2.947098124570326
1.0596,2.9448754348672477
1.0598400000000001,2.951812605301444
1.0600800000000001,2.9502826124294526
1.0603200000000002,2.978640341489866
1.0605600000000002,2.9660358127915436
1.0608000000000002,2.9673531610935444
1.06104,2.9763052875810607
1.06128,2.9900694691375658
1.06152,2.9643951300422633
1.06176,2.995177703241321
1.062,2.9887072997758217
1.06224,3.0143139466048217
1.06248,3.00636167039353
1.06272,3.0112405256115538
1.0629600000000001,3.007251775995146
1.0632000000000001,3.0208197160453008
1.0634400000000002,3.035470600036836
1.06368,3.040332896617482
1.06392,3.022062164856277
1.06416,3.0432679594129626
1.0644,3.0629257277267916
1.06464,3.0491412073121786
1.06488,3.0566013850950213
1.06512,3.067706093575832
1.06536,3.068132594641757
1.0656,3.0607573946192046
1.0658400000000001,3.0810227261614287
1.0660800000000001,3.086083472889112
1.0663200000000002,3.0825512056888056
1.0665600000000002,3.1064972326576292
1.0668000000000002,3.095126805474395
1.06704,3.0910570750432913
1.06728,3.1024134587166925
1.06752,3.1035831876031796
1.06776,3.132899658030737
1.068,3.1202697967770536
1.06824,3.1294043433469723
1.06848,3.140800005845107
1.0687200000000001,3.1500153306492065
1.0689600000000001,3.149573617617729
1.0692000000000002,3.159568698175213
1.06944,3.148728232453313
1.06968,3.1549870630625367
1.06992,3.1540886216582766
1.07016,3.1693568000321393
1.0704,3.1765885579385076
1.07064,3.1981011846121463
1.07088,3.179380888573835
1.07112,3.1808743477786257
1.07136,3.2010686655836915
1.0716,3.20152016637529
1.0718400000000001,3.206925404637346
1.0720800000000001,3.1942299507930985
1.0723200000000002,3.215578980472724
1.0725600000000002,3.2271092799814074
1.0728000000000002,3.2193390875374632
1.07304,3.2291202992442747
1.07328,3.2360730593696703
1.07352,3.227408345580355
1.07376,3.239881246240792
1.074,3.253353860979945
1.07424,3.2526293195518186
1.07448,3.258059817625786
1.0747200000000001,3.265285262791282
1.0749600000000001,3.277358087929973
1.0752000000000002,3.2786164596881893
1.07544,3.2765098455190547
1.07568,3.281643926082407
1.07592,3.2987279408809096
1.07616,3.2844367382834627
1.0764,3.299192103875932
1.07664,3.300213999155406
1.07688,3.3009727450529596
1.07712,3.304766129428165
1.07736,3.317826122013262
1.0776000000000001,3.3234302918258485
1.0778400000000001,3.335061861308757
1.0780800000000001,3.3272798396032184
1.0783200000000002,3.3371491507880755
1.0785600000000002,3.337331308488097
1.0788000000000002,3.340234551403517
1.07904,3.342427211309783
1.07928,3.3516087513602733
1.07952,3.3524651069260427
1.07976,3.3618629813317864
1.08,3.3625342352004566
1.08024,3.3629929607003572
1.08048,3.3727850820183725
1.0807200000000001,3.3772513470573493
1.0809600000000001,3.390738777892292
1.0812,3.39618233588451
1.08144,3.392936383414757
1.08168,3.3949492530810534
1.08192,3.4100805904264146
1.08216,3.4049115984467093
1.0824,3.4190736463339033
1.08264,3.4207014939300007
1.08288,3.413860141050934
1.08312,3.4228354769746754
1.08336,3.4234578008204366
1.0836000000000001,3.439080543589017
1.0838400000000001,3.440393827253119
1.0840800000000002,3.440823052089476
1.0843200000000002,3.4425897063335626
1.0845600000000002,3.455218297366538
1.0848000000000002,3.4291998993723345
1.08504,3.4540420048823215
1.08528,3.4775971450908805
1.08552,3.474173932568831
1.08576,3.469392034708964
1.086,3.478736479088611
1.08624,3.481153961367254
1.0864800000000001,3.4879070314824103
1.0867200000000001,3.494922430715804
1.08696,3.5011981409536053
1.0872,3.4985074761798662
1.08744,3.5021087428814637
1.08768,3.5060845025262513
1.08792,3.5067467400913346
1.08816,3.511625226886592
1.0884,3.5210581720634333
1.08864,3.5220692267706566
1.08888,3.524641447807096
1.08912,3.5323855853715895
1.08936,3.5361971475094096
1.0896000000000001,3.5341523564870405
1.0898400000000001,3.546005178466985
1.0900800000000002,3.554253563250167
1.0903200000000002,3.5562178103455495
1.0905600000000002,3.553965114786577
1.0908000000000002,3.5546691206107868
1.09104,3.5631565887504575
1.09128,3.5637675013568693
1.09152,3.5765797195553635
1.09176,3.582081127930625
1.092,3.5775530518334953
1.09224,3.578369329480907
1.0924800000000001,3.5857417912537355
1.0927200000000001,3.5885642999415843
1.09296,3.5905441495887587
1.0932,3.594468310635759
1.09344,3.5969752650970226
1.09368,3.607108544325856
1.09392,3.6010710037579887
1.09416,3.605343109735346
1.0944,3.6104519996682582
1.09464,3.6167112596226865
1.09488,3.6260040221914895
1.09512,3.6272844590684885
1.0953600000000001,3.63274026002904
1.0956000000000001,3.6338609656712495
1.0958400000000001,3.6324657122913626
1.0960800000000002,3.641606347303858
1.0963200000000002,3.6485741352423684
1.0965600000000002,3.64920519399855
1.0968000000000002,3.6529326894346212
1.09704,3.6594050662778557
1.09728,3.6579034989394232
1.09752,3.6651958756077625
1.09776,3.6670854120728147
1.098,3.671860688584788
1.09824,3.675542728590389
1.0984800000000001,3.6748526105844634
1.09872,3.6861676615602503
1.09896,3.690479582946946
1.0992,3.6896313741892968
1.09944,3.694593246123298
1.09968,3.699234867861308
1.09992,3.6980223229186526
1.10016,3.7081824066048643
1.1004,3.7095141821121027
1.10064,3.7129788474599024
1.10088,3.7160085244258925
1.10112,3.71688895808783
1.1013600000000001,3.7224428888810652
1.1016000000000001,3.7228404740019116
1.1018400000000002,3.7315961528434496
1.1020800000000002,3.7348209187967605
1.1023200000000002,3.7369752171677972
1.1025600000000002,3.741924447132767
1.1028000000000002,3.7478818736849795
1.10304,3.750987473808327
1.10328,3.7542365339245016
1.10352,3.75917402211021
1.10376,3.7629553890207648
1.104,3.7603401585186917
1.10424,3.7648727999749143
1.1044800000000001,3.7695992195488577
1.10472,3.7793094797967153
1.10496,3.7813982747266914
1.1052,3.783501776865858
1.10544,3.786986866886302
1.10568,3.79034836892387
1.10592,3.7982187423266196
1.10616,3.8013231885197296
1.1064,3.803131570283261
1.10664,3.807969183046778
1.10688,3.809115414710471
1.10712,3.8173827246471514
1.1073600000000001,3.8193656638472815
1.1076000000000001,3.8231869142955133
1.1078400000000002,3.825313695291499
1.1080800000000002,3.8281527963533044
1.1083200000000002,3.8398374601088148
1.1085600000000002,3.8394363867263763
1.1088000000000002,3.845647144108146
1.10904,3.8445349450707678
1.10928,3.8563427876997154
1.10952,3.8620753329333657
1.10976,3.8576173412010224
1.11,3.8690808135342145
1.1102400000000001,3.869946968930002
1.11048,3.868305723914735
1.11072,3.872694191665793
1.11096,3.8817396836672966
1.1112,3.884984794687104
1.11144,3.885014932594438
1.11168,3.89471605362002
1.11192,3.8963130459287107
1.11216,3.9017327493567926
1.1124,3.9057942686991405
1.11264,3.905688095041196
1.11288,3.907680003944163
1.11312,3.91295376977907
1.1133600000000001,3.9212674406328603
1.1136000000000001,3.923824963711473
1.1138400000000002,3.9323528823651617
1.1140800000000002,3.9351691902043164
1.1143200000000002,3.940378947921035
1.1145600000000002,3.944263605649398
1.1148000000000002,3.9478802289771773
1.11504,3.953223364825058
1.11528,3.957760238635627
1.11552,3.962186416532061
1.11576,3.96140928770093
1.116,3.96260600642897
1.11624,3.968223871541042
1.11648,3.9696856385263346
1.11672,3.973923140023014
1.11696,3.9840737556649195
1.1172,3.9911287389983467
1.11744,3.9919712839792116
1.11768,3.9967848972563984
1.11792,4.004407397636022
1.11816,4.004774145967494
1.1184,4.010404705536821
1.11864,4.020057813774268
1.11888,4.0268198635710455
1.1191200000000001,4.032325370343935
1.1193600000000001,4.034585339294112
1.1196000000000002,4.0420418620837095
1.1198400000000002,4.04482547116862
1.1200800000000002,4.052860181987839
1.1203200000000002,4.058461443807527
1.1205600000000002,4.057099982934931
1.1208000000000002,4.062341369304373
1.12104,4.071928890680294
1.12128,4.0676291595866845
1.12152,4.075661783378673
1.12176,4.0817304939706816
1.122,4.088043307527883
1.12224,4.095073027245038
1.12248,4.098791996947146
1.12272,4.105328279241977
1.12296,4.1090147480831805
1.1232,4.1131505076632395
1.12344,4.121930746167427
1.12368,4.129153304261398
1.12392,4.139459594644542
1.12416,4.136258173852859
1.1244,4.143533535239504
1.12464,4.141632493200788
1.12488,4.155371421466793
1.1251200000000001,4.159794621822002
1.1253600000000001,4.166870392296911
1.1256000000000002,4.181654788086169
1.1258400000000002,4.1913048930101136
1.1260800000000002,4.195026133894001
1.1263200000000002,4.197927211253859
1.1265600000000002,4.207494018156471
1.1268000000000002,4.20797433006174
1.12704,4.216870399984076
1.12728,4.223248198322279
1.12752,4.227530441732035
1.12776,4.238740542970582
1.128,4.243251356726033
1.12824,4.250655208801671
1.12848,4.257891779829296
1.12872,4.2647265715665865
1.12896,4.274424317034594
1.1292,4.280236242723213
1.12944,4.288446220407168
1.12968,4.2979107840638955
1.12992,4.301406005098106
1.13016,4.307754388933942
1.1304,4.321066499324133
1.13064,4.324803156517321
1.13088,4.3348455002928254
1.1311200000000001,4.340985891924748
1.1313600000000001,4.347274624642338
1.1316000000000002,4.354995549155376
1.1318400000000002,4.362715804546519
1.1320800000000002,4.37237214474182
1.1323200000000002,4.379519644100417
1.1325600000000002,4.392157529617521
1.1328000000000003,4.402849549014883
1.13304,4.407695231389566
1.13328,4.4187418165282875
1.13352,4.426486645305205
1.13376,4.432271274141793
1.134,4.438852605567921
1.13424,4.453150581028499
1.13448,4.458632242779621
1.13472,4.467579514021388
1.13496,4.4754906397198795
1.1352,4.484504407625825
1.13544,4.4937040950694325
1.13568,4.591170864116444
1.13592,4.509321696144097
1.13616,4.51816719936572
1.1364,4.533369571280525
1.13664,4.538986030927218
1.1368800000000001,4.5477058763325235
1.1371200000000001,4.556268433943912
1.1373600000000001,4.562922688949808
1.1376000000000002,4.5760577287203
1.1378400000000002,4.588186337873871
1.1380800000000002,4.594994506563009
1.1383200000000002,4.6029118980908965
1.1385600000000002,4.617143275033254
1.1388000000000003,4.623023504218263
1.13904,4.631469739405775
1.13928,4.6445160608761125
1.13952,4.652516996171232
1.1397599999999999,4.660202073768463
1.14,4.672038578484413
1.14024,4.68035271788088
1.14048,4.689475139059245
1.14072,4.701071494848899
1.14096,4.708872102043101
1.1412,4.717242435369099
1.14144,4.729404266702517
1.14168,4.738729894790593
1.14192,4.7489996935290115
1.14216,4.758643257555035
1.1424,4.770946891838591
1.14264,4.777519373346358
1.1428800000000001,4.788893032603317
1.1431200000000001,4.799814417276131
1.1433600000000002,4.811311635887826
1.1436000000000002,4.819896938384725
1.1438400000000002,4.827723377621712
1.1440800000000002,4.8363971021054475
1.1443200000000002,4.848912826222886
1.1445600000000002,4.860449762273494
1.1448000000000003,4.870526887466758
1.14504,4.880238021229571
1.14528,4.892866811177171
1.1455199999999999,4.898596478672192
1.14576,4.905186566704185
1.146,4.918437903352817
1.14624,4.928198065115893
1.14648,4.941111073520636
1.14672,4.94772058702468
1.14696,4.963766441219899
1.1472,4.966947504968164
1.14744,4.974547151579794
1.14768,4.980194679876026
1.14792,4.990858592463131
1.14816,5.003244430974152
1.1484,5.012876784132709
1.14864,5.026316674559164
1.1488800000000001,5.0336387187664355
1.1491200000000001,5.045827671930338
1.1493600000000002,5.05655685035629
1.1496000000000002,5.067529260247659
1.1498400000000002,5.078472665941009
1.1500800000000002,5.088318773579439
1.1503200000000002,5.103940764160372
1.1505600000000002,5.115114948925105
1.1508000000000003,5.127564417475641
1.15104,5.137017591663423
1.15128,5.1466631395759865
1.1515199999999999,5.1579297842731116
1.15176,5.170770915447056
1.152,5.180957768373573
1.15224,5.196946535483597
1.15248,5.202273085397776
1.15272,5.214375090163497
1.15296,5.2269285696390275
1.1532,5.234997662399271
1.15344,5.249608962326087
1.15368,5.261556309896295
1.15392,5.269367278877668
1.15416,5.280425105101585
1.1544,5.294122533531837
1.15464,5.304467110247737
1.1548800000000001,5.312669706445334
1.1551200000000001,5.324498393296845
1.1553600000000002,5.33893226486176
1.1556000000000002,5.34752403214627
1.1558400000000002,5.357801357680854
1.1560800000000002,5.3722668151411845
1.1563200000000002,5.382834924054459
1.1565600000000003,5.391172683532136
1.1568000000000003,5.402152078338336
1.15704,5.412695678328776
1.1572799999999999,5.421753608875766
1.1575199999999999,5.433862230029031
1.15776,5.444147060642694
1.158,5.465492728326437
1.15824,5.469187900829191
1.15848,5.483351023522082
1.15872,5.491127441813593
1.15896,5.501186461636309
1.1592,5.514070953155015
1.15944,5.527479892427588
1.15968,5.535977668651553
1.15992,5.54869455304599
1.16016,5.557233905477361
1.1604,5.57377053582843
1.1606400000000001,5.580255284572231
1.1608800000000001,5.590890311410339
1.1611200000000002,5.602660833157561
1.1613600000000002,5.611579151318164
1.1616000000000002,5.625698409457998
1.1618400000000002,5.636680914487523
1.1620800000000002,5.646977542057996
1.1623200000000002,5.660955260278165
1.1625600000000003,5.673384547734923
1.1628,5.679504750836152
1.16304,5.68865209356321
1.1632799999999999,5.702797934158936
1.1635199999999999,5.713185609924441
1.16376,5.726441714112487
1.164,5.734805997753025
1.16424,5.742859867812168
1.16448,5.754939135782104
1.16472,5.766700767833547
1.16496,5.779707282588414
1.1652,5.791424381563635
1.16544,5.799025515512872
1.16568,5.813334528188367
1.16592,5.82571463806832
1.16616,5.835303907896861
1.1664,5.841326383731951
1.1666400000000001,5.855993908150156
1.1668800000000001,5.865158036012059
1.1671200000000002,5.874214031688005
1.1673600000000002,5.884962517995797
1.1676000000000002,5.8966890860822705
1.1678400000000002,5.905731067983258
1.1680800000000002,5.919459327173511
1.1683200000000002,5.928139432175974
1.1685600000000003,5.939967664152763
1.1688,5.949607801278369
1.1690399999999999,5.960040940580463
1.1692799999999999,5.970655966717406
1.16952,5.983342679596955
1.16976,5.992840693848642
1.17,6.002533726995161
1.17024,6.012632101911317
1.17048,6.022314009527676
1.17072,6.037920260283829
1.17096,6.044642441436415
1.1712,6.056784491582925
1.17144,6.0688048780132196
1.17168,6.080885458092997
1.17192,6.089460137813506
1.17216,6.098315777160584
1.1724,6.111024460914148
1.1726400000000001,6.122559268149103
1.1728800000000001,6.130729626077559
1.1731200000000002,6.142665166992906
1.1733600000000002,6.154441769124044
1.1736000000000002,6.1627452421383175
1.1738400000000002,6.173143684681143
1.1740800000000002,6.186443703483635
1.1743200000000003,6.195490603524025
1.1745600000000003,6.206108126707063
1.1747999999999998,6.2167787239677095
1.1750399999999999,6.227730441441743
1.1752799999999999,6.235708767975057
1.17552,6.247553333766653
1.17576,6.256081728512603
1.176,6.267869237545224
1.17624,6.279947209837063
1.17648,6.289955808081173
1.17672,6.298663486003643
1.17696,6.31141225377636
1.1772,6.320800607406689
1.17744,6.331118146364444
1.17768,6.339022414245328
1.17792,6.350420420402529
1.17816,6.362582968871254
1.1784000000000001,6.370739791365563
1.1786400000000001,6.380332984919179
1.1788800000000001,6.388841610960561
1.1791200000000002,6.4010625432248505
1.1793600000000002,6.413279047216549
1.1796000000000002,6.421955279464511
1.1798400000000002,6.4338577416945295
1.1800800000000002,6.441732457352657
1.1803200000000003,6.455412172585055
1.1805600000000003,6.465161964095999
1.1807999999999998,6.478492649083045
1.1810399999999999,6.485411395867116
1.1812799999999999,6.49932659175914
1.18152,6.507261409408697
1.18176,6.5158748130491215
1.182,6.527478210870855
1.18224,6.53738343303195
1.18248,6.549062490188728
1.18272,6.555024700764288
1.18296,6.568261763975714
1.1832,6.575642770818524
1.18344,6.5867285398036755
1.18368,6.595988527127723
