Frequency (MHz),SRR (dB)
1.0341600000000002,2.364552734450971
1.0344,2.3778451444501485
1.03464,2.4015759858506853
1.03488,2.393998477984682
1.03512,2.3987440431963485
1.03536,2.351191878021171
1.0356,2.407669528043471
1.03584,2.349602963213444
1.0360800000000001,2.380256455933142
1.0363200000000001,2.346065575510934
1.0365600000000001,2.355098976194624
1.0368000000000002,2.3750664695967942
1.03704,2.359118170797761
1.03728,2.3701962345334353
1.03752,2.3276720977434193
1.03776,2.3966047140226756
1.038,2.3436236943046063
1.03824,2.3519888212175175
1.03848,2.3918588478687948
1.03872,2.377731507711818
1.03896,2.3948132998534724
1.0392000000000001,2.378402155935457
1.0394400000000001,2.4134572188348224
1.0396800000000002,2.368570882132733
1.0399200000000002,2.375925678368047
1.04016,2.403024706562307
1.0404,2.4011209452807423
1.04064,2.3673565668446206
1.04088,2.3792219962424657
1.04112,2.380867654542959
1.04136,2.375748333498991
1.0416,2.4248194136382404
1.04184,2.4170419618813384
1.0420800000000001,2.3625430428529675
1.0423200000000001,2.41818853430683
1.0425600000000002,2.419868919175495
1.0428000000000002,2.405512236997915
1.04304,2.3935720222714236
1.04328,2.4208850466154237
1.04352,2.4004822365597405
1.04376,2.4103051128063457
1.044,2.3802250604353277
1.04424,2.4000654046590633
1.04448,2.4126179066049143
1.04472,2.3991713067679323
1.04496,2.4220502150392393
1.0452000000000001,2.3930977613289466
1.0454400000000001,2.4355968202990805
1.0456800000000002,2.4139802289801233
1.0459200000000002,2.4437370274030017
1.04616,2.442139627506462
1.0464,2.433688441367811
1.04664,2.4284592548833563
1.04688,2.4478331346862183
1.04712,2.4505646199518276
1.04736,2.4456932239684903
1.0476,2.4126559654991127
1.04784,2.481344567897931
1.0480800000000001,2.430380486862944
1.0483200000000001,2.461236741200022
1.0485600000000002,2.461908750033704
1.0488000000000002,2.476287590700452
1.04904,2.4738416500739353
1.04928,2.46524050352154
1.04952,2.49196226830788
1.04976,2.4718296771168364
1.05,2.47499128447356
1.05024,2.49290645335919
1.05048,2.480288469085961
1.05072,2.5101638016822743
1.0509600000000001,2.4870770205982993
1.0512000000000001,2.435563122885788
1.0514400000000002,2.5085227006180992
1.0516800000000002,2.469073866098412
1.05192,2.4875420811969855
1.05216,2.504466049202172
1.0524,2.5212094908154374
1.05264,2.4947275638756903
1.05288,2.4866548371464035
1.05312,2.5296367579511525
1.05336,2.5111587114556118
1.0536,2.527541256928229
1.05384,2.5279500949917266
1.0540800000000001,2.525889531833736
1.0543200000000001,2.5454075348637506
1.0545600000000002,2.5203688093496437
1.0548000000000002,2.5326356993957555
1.05504,2.511749290255281
1.05528,2.5490998882023423
1.05552,2.5451493385962527
1.05576,2.5413348931394686
1.056,2.5579346504467515
1.05624,2.563033528817072
1.05648,2.561274302847903
1.05672,2.5453163215552554
1.0569600000000001,2.5801185114713547
1.0572000000000001,2.5540333639873842
1.0574400000000002,2.584901601563812
1.05768,2.6022776358249518
1.05792,2.6137712486810605
1.05816,2.5664150819927496
1.0584,2.59894593974124
1.05864,2.589067897584001
1.05888,2.5929629116533626
1.05912,2.5870070326893875
1.05936,2.569562776127867
1.0596,2.5905912258267545
1.0598400000000001,2.6069672212033375
1.0600800000000001,2.6112190916202676
1.0603200000000002,2.5990294727458823
1.0605600000000002,2.6007138798507476
1.0608000000000002,2.617202616540486
1.06104,2.6186749766886264
1.06128,2.6127535826891233
1.06152,2.6267752358652285
1.06176,2.63433182317721
1.062,2.6155417575775033
1.06224,2.635075682297966
1.06248,2.6451107352253955
1.06272,2.642200966844986
1.0629600000000001,2.636426454546901
1.0632000000000001,2.6253014648995068
1.0634400000000002,2.642344705100586
1.06368,2.656626683113884
1.06392,2.655595152679864
1.06416,2.649785526068516
1.0644,2.64928137964556
1.06464,2.6459291584880997
1.06488,2.659467844127634
1.06512,2.6486899832989774
1.06536,2.64285034880986
1.0656,2.651476316105281
1.0658400000000001,2.6452283567846626
1.0660800000000001,2.6640778724110876
1.0663200000000002,2.6556116703008668
1.0665600000000002,2.685004672321833
1.0668000000000002,2.676690512954152
1.06704,2.6797645281961007
1.06728,2.66603893739616
1.06752,2.6831588751095925
1.06776,2.6989135260942625
1.068,2.669765549151268
1.06824,2.6817229666134415
1.06848,2.6683551256190583
1.0687200000000001,2.6992742040316524
1.0689600000000001,2.6915905007279823
1.0692000000000002,2.6940876573022123
1.06944,2.7149203498989154
1.06968,2.7123917798348702
1.06992,2.7077463502546593
1.07016,2.7052245379078705
1.0704,2.7009628142033044
1.07064,2.6980484388141583
1.07088,2.7050983462583695
1.07112,2.717155486390171
1.07136,2.7283207571580013
1.0716,2.7300127206373763
1.0718400000000001,2.7240067910286268
1.0720800000000001,2.707019865147004
1.0723200000000002,2.698684886816212
1.0725600000000002,2.7022090027224537
1.0728000000000002,2.683106104364666
1.07304,2.6966970886460078
1.07328,2.7069358050184453
1.07352,2.7246693712964802
1.07376,2.7268970679000497
1.074,2.729861337859627
1.07424,2.7228542336059807
1.07448,2.706817133881483
1.0747200000000001,2.6997767375456077
1.0749600000000001,2.7150213628593987
1.0752000000000002,2.7091629561409727
1.07544,2.7057305994309626
1.07568,2.7055598369013207
1.07592,2.7011905889376795
1.07616,2.7078026416453738
