Frequency (MHz),Phase Difference (degrees)
1.86288,-81.6862133629531
1.86312,-81.65370907384205
1.8633600000000001,-81.61813447488515
1.8636000000000001,-81.58726826575263
1.8638400000000002,-81.54800228268729
1.8640800000000002,-81.51433155393781
1.86432,-81.48306340360928
1.86456,-81.44903520393991
1.8648,-81.41062031725649
1.86504,-81.3737797402213
1.86528,-81.33476919763955
1.86552,-81.29942181993042
1.86576,-81.27057007931883
1.866,-81.22386585400889
1.86624,-81.18667567091374
1.86648,-81.14687244679169
1.86672,-81.11030365191463
1.86696,-81.07709276309427
1.8672,-81.03533943351374
1.86744,-80.99778252828288
1.86768,-80.95665572464058
1.86792,-80.91548668473034
1.86816,-80.87662887364621
1.8684,-80.8432693563225
1.86864,-80.80094762588043
1.86888,-80.76385901144013
1.8691200000000001,-80.720696272883
1.8693600000000001,-80.68394725356656
1.8696000000000002,-80.64380051680232
1.8698400000000002,-80.60659771268548
1.8700800000000002,-80.56624660675426
1.87032,-80.52149007166217
1.87056,-80.47975961782514
1.8708,-80.44043635040467
1.87104,-80.40020541715539
1.87128,-80.36113985674518
1.87152,-80.32146861926296
1.87176,-80.28136919813953
1.872,-80.23926777128446
1.87224,-80.19741174712946
1.87248,-80.16123068549722
1.87272,-80.11974095570096
1.87296,-80.07312936006623
1.8732,-80.03634263084852
1.87344,-79.9929914449607
1.87368,-79.9539992225799
1.87392,-79.90667443564266
1.87416,-79.86725730696313
1.8744,-79.82391591074642
1.87464,-79.78609736050358
1.87488,-79.74531742307676
1.8751200000000001,-79.70651775905262
1.8753600000000001,-79.66323355307793
1.8756000000000002,-79.62434923675816
1.8758400000000002,-79.58085583096482
1.8760800000000002,-79.54030181688073
1.87632,-79.50379300039731
1.87656,-79.4667971850821
1.8768,-79.42318721322374
1.87704,-79.384195818205
1.87728,-79.34252599623532
1.87752,-79.29961864810585
1.87776,-79.26884108376731
1.878,-79.24003150084332
1.87824,-79.20541355919623
1.87848,-79.16382643424178
1.87872,-79.12701390313936
1.87896,-79.08459587099331
1.8792,-79.04030764930485
1.87944,-78.97817728654371
1.87968,-78.96148102954056
1.87992,-78.92361738895144
1.88016,-78.88046789878159
1.8804,-78.84561794967806
1.88064,-78.80964165427973
1.88088,-78.77297648663443
1.8811200000000001,-78.73307167626315
1.8813600000000001,-78.69836622963558
1.8816000000000002,-78.66173620772152
1.8818400000000002,-78.62455253696814
1.8820800000000002,-78.58680887693939
1.88232,-78.54969566624763
1.88256,-78.51508359542791
1.8828,-78.48232454955745
1.88304,-78.4504793009158
1.88328,-78.41208324075559
1.88352,-78.3809444980528
1.88376,-78.348802164225
1.884,-78.31310611565728
1.88424,-78.28170398793588
1.88448,-78.24796796870785
1.88472,-78.21642981561298
1.88496,-78.1875128878838
1.8852,-78.15267950732252
1.88544,-78.12514087095398
1.88568,-78.09696999670788
1.88592,-78.06672593047607
1.88616,-78.03645510030911
1.8864,-77.98890677974303
1.88664,-77.97773257965567
1.8868800000000001,-77.94625764088603
1.8871200000000001,-77.92394052998094
1.8873600000000001,-77.89669092049317
1.8876000000000002,-77.87139996791925
1.8878400000000002,-77.84645786698766
1.8880800000000002,-77.81982684625181
1.88832,-77.79765216516763
1.88856,-77.77514985236546
1.8888,-77.75057431724004
1.88904,-77.72902286333665
1.88928,-77.70637878654787
1.88952,-77.68201312746955
1.8897599999999999,-77.66017327872882
1.89,-77.64023004143996
1.89024,-77.62318553007071
1.89048,-77.60209082533018
1.89072,-77.58340791858541
1.89096,-77.56932693483961
1.8912,-77.54886162519283
1.89144,-77.53764213208916
1.89168,-77.51395124653811
1.89192,-77.50217393575282
1.89216,-77.4901925862354
1.8924,-77.47191503394474
1.89264,-77.46152729486288
1.8928800000000001,-77.4485454606591
1.8931200000000001,-77.43185909293308
1.8933600000000002,-77.4210769806058
1.8936000000000002,-77.40966131248257
1.8938400000000002,-77.40167170088459
1.89408,-77.39701104882201
1.89432,-77.37761000640334
1.89456,-77.37558171997811
1.8948,-77.36985360446089
1.89504,-77.36859040897097
1.89528,-77.36197311515323
1.8955199999999999,-77.35578573431573
1.89576,-77.34900809626117
1.896,-77.34489524265268
1.89624,-77.34403406219779
1.89648,-77.34213716760169
1.89672,-77.34315865008237
1.89696,-77.3417653889357
1.8972,-77.33589842076132
1.89744,-77.33933143979354
1.89768,-77.34130490258984
1.89792,-77.34693843349572
1.89816,-77.34934974334456
1.8984,-77.34770720660843
1.89864,-77.35345886294348
1.8988800000000001,-77.36189685897324
1.8991200000000001,-77.36821319908445
1.8993600000000002,-77.37212237365375
1.8996000000000002,-77.37652959767071
1.8998400000000002,-77.38232428986406
1.90008,-77.39599895312891
1.90032,-77.40318472822847
1.90056,-77.4215343193179
1.9008,-77.42884840886626
1.90104,-77.44830028877377
1.90128,-77.46086207414058
1.9015199999999999,-77.46891961265777
1.90176,-77.48198816766933
1.902,-77.4954973276413
1.90224,-77.51563517973814
1.90248,-77.52158399469079
1.90272,-77.5363285355482
1.90296,-77.55799532734152
1.9032,-77.58544258312904
1.90344,-77.60315272257088
1.90368,-77.63047352587877
1.90392,-77.64237095326689
1.90416,-77.663668183744
1.9044,-77.69677877246427
1.90464,-77.71970442520733
1.9048800000000001,-77.76252912112798
1.9051200000000001,-77.70932926269062
1.9053600000000002,-77.76010214192182
1.9056000000000002,-77.81149854808375
1.9058400000000002,-77.82736631131188
1.90608,-77.86099043631164
1.90632,-77.88506078822562
1.90656,-77.9135123447771
1.9068,-77.93331496473168
1.90704,-77.96718071117432
1.9072799999999999,-77.99795290546304
1.9075199999999999,-78.02760303280562
1.90776,-78.05798689947568
1.908,-78.08853004840643
1.90824,-78.1176532502562
1.90848,-78.15178959009609
1.90872,-78.18512068376623
1.90896,-78.22114689175288
1.9092,-78.25629198161093
1.90944,-78.29948208757094
1.90968,-78.3251896195331
1.90992,-78.36088482219516
1.91016,-78.40036127501556
1.9104,-78.43394243581014
1.9106400000000001,-78.48222197323469
1.9108800000000001,-78.51502185482383
1.9111200000000002,-78.55434782558478
1.9113600000000002,-78.59324201866572
1.9116000000000002,-78.63309400737936
1.9118400000000002,-78.67618688507723
1.91208,-78.70838837790197
1.91232,-78.74618810667677
1.91256,-78.788506119813
1.9128,-78.83118446010415
1.91304,-78.87185584215486
1.9132799999999999,-78.92109490953555
1.9135199999999999,-78.96383243709847
1.91376,-79.01086172156369
1.914,-79.04718143851893
1.91424,-79.09392530734019
1.91448,-79.13844244373878
1.91472,-79.18143268633051
1.91496,-79.22690081181638
1.9152,-79.27320692532068
1.91544,-79.31832489020537
1.91568,-79.36619586276494
1.91592,-79.41251549399114
1.91616,-79.45818597206646
1.9164,-79.50289905768787
1.9166400000000001,-79.55302073034775
1.9168800000000001,-79.60261115371874
1.9171200000000002,-79.64804802389831
1.9173600000000002,-79.6975802435327
1.9176000000000002,-79.74717812734877
1.9178400000000002,-79.7979947805523
1.91808,-79.84911132647558
1.91832,-79.89589649740802
1.91856,-79.9429962498137
1.9188,-79.99477062314354
1.9190399999999999,-80.04247460586114
1.9192799999999999,-80.0922347078455
1.91952,-80.14289687832134
1.91976,-80.19224627052897
1.92,-80.24265537824583
1.92024,-80.29265900039827
1.92048,-80.34144050070941
1.92072,-80.39509298546632
1.92096,-80.44382325638384
1.9212,-80.49541918007043
1.92144,-80.5451811347996
1.92168,-80.59529663686027
1.92192,-80.64858071589575
1.92216,-80.69893652386928
1.9224,-80.75157753627603
1.9226400000000001,-80.80037022418605
1.9228800000000001,-80.85301787217232
1.9231200000000002,-80.8985617851896
1.9233600000000002,-80.94745775680117
1.9236000000000002,-81.00148175247733
1.9238400000000002,-81.04953128278947
1.92408,-81.10010030417637
1.92432,-81.14841472574022
1.92456,-81.2034992163819
1.9247999999999998,-81.25439908763772
1.9250399999999999,-81.30686672504432
1.9252799999999999,-81.35453174903836
1.92552,-81.40224094736469
1.92576,-81.45472560168155
1.926,-81.505429835424
1.92624,-81.55360300304893
1.92648,-81.60309538263088
1.92672,-81.65187246454383
1.92696,-81.69885957578526
1.9272,-81.7481871731422
1.92744,-81.79665402475796
1.92768,-81.84544196249472
1.92792,-81.89123546783328
1.92816,-81.93976333484389
1.9284000000000001,-81.98659621649168
1.9286400000000001,-82.03478005753414
1.9288800000000001,-82.08220852143312
1.9291200000000002,-82.12586186732055
1.9293600000000002,-82.17202148650603
1.9296000000000002,-82.21858374491879
1.9298400000000002,-82.26422203105575
1.93008,-82.30658832525464
1.93032,-82.35143915344254
1.93056,-82.39967013654132
1.9307999999999998,-82.439623151475
1.9310399999999999,-82.49179385159195
1.9312799999999999,-82.53724363373775
1.93152,-82.5819817162507
1.93176,-82.62074952083782
1.932,-82.66321610845866
1.93224,-82.707595679776
1.93248,-82.74796346869496
1.93272,-82.79117641888956
1.93296,-82.82940640283151
1.9332,-82.86969096518806
1.93344,-82.90997307943081
1.93368,-82.9504144030628
1.93392,-82.98832072099401
1.93416,-83.02954932985374
1.9344000000000001,-83.06610810472367
1.9346400000000001,-83.10088921151146
1.9348800000000002,-83.13744103455716
1.9351200000000002,-83.17738436634527
1.9353600000000002,-83.21338426887768
1.9356000000000002,-83.25117336121849
1.9358400000000002,-83.28471318792944
1.93608,-83.32228419385355
1.93632,-83.35273543594676
1.9365599999999998,-83.38630474013237
1.9367999999999999,-83.41944998119972
1.9370399999999999,-83.45331921582314
1.93728,-83.4872442931837
1.93752,-83.52030022341428
1.93776,-83.54817915757444
1.938,-83.58058303109883
1.93824,-83.60824724731722
1.93848,-83.64347425873999
1.93872,-83.67264663360872
1.93896,-83.70260890966343
1.9392,-83.73139163808005
1.93944,-83.76244981154329
1.93968,-83.78817115688251
1.93992,-83.81460750926408
1.94016,-83.8401416483201
1.9404000000000001,-83.86658025029539
1.9406400000000001,-83.89113137310582
1.9408800000000002,-83.91619538313913
1.9411200000000002,-83.94443134266673
1.9413600000000002,-83.96735566637305
1.9416000000000002,-83.99799828625869
1.9418400000000002,-84.0195539107469
1.94208,-84.04386832141778
1.94232,-84.06089621317815
1.9425599999999998,-84.08212355814035
1.9427999999999999,-84.10049876129192
1.9430399999999999,-84.12221975321954
1.94328,-84.13604011600007
1.94352,-84.15337141458834
1.94376,-84.17340687348077
1.944,-84.18944764661721
1.94424,-84.20485132752833
1.94448,-84.22650904018026
1.94472,-84.23972303115694
1.94496,-84.25329149340122
1.9452,-84.26860338003586
1.94544,-84.28656311920469
1.94568,-84.30071776992143
1.94592,-84.31617562984805
1.9461600000000001,-84.32682627010021
1.9464000000000001,-84.33892095033944
1.9466400000000001,-84.35109408476306
1.9468800000000002,-84.36278971744986
1.9471200000000002,-84.37142540877122
1.9473600000000002,-84.38146907538666
1.9476000000000002,-84.39586340422919
1.9478400000000002,-84.40297226272848
1.94808,-84.41157556832388
1.9483199999999998,-84.42153718060602
1.9485599999999998,-84.42676430864213
1.9487999999999999,-84.43597884978857
1.9490399999999999,-84.43929049083971
1.94928,-84.44476021309839
1.94952,-84.44967697158056
1.94976,-84.44692352979506
1.95,-84.4548594303206
1.95024,-84.46144112564758
1.95048,-84.46413637265601
1.95072,-84.46846200940323
1.95096,-84.46937758989952
1.9512,-84.47286418407049
1.95144,-84.47701596959624
1.95168,-84.47937325236327
1.95192,-84.47680228829962
1.9521600000000001,-84.47643427089763
1.9524000000000001,-84.4735372878125
1.9526400000000002,-84.47032524534882
1.9528800000000002,-84.47495984418828
1.9531200000000002,-84.46362350617879
1.9533600000000002,-84.46304211590032
1.9536000000000002,-84.46210136724984
1.9538400000000002,-84.45390537301299
1.9540799999999998,-84.45119184339258
1.9543199999999998,-84.4561254687473
1.9545599999999999,-84.43952721468818
1.9547999999999999,-84.44134062298598
1.95504,-84.42174140720218
1.95528,-84.42623297977656
1.95552,-84.41286389681925
1.95576,-84.41583084062484
1.956,-84.37295310486519
1.95624,-84.41260702952106
1.95648,-84.35477243262096
1.95672,-84.41629338004633
1.95696,-84.36412178057992
1.9572,-84.36564744112096
1.95744,-84.39329405104694
1.95768,-84.3090125574725
1.95792,-84.29967710574883
1.9581600000000001,-84.324593202256
1.9584000000000001,-84.30775961683293
1.9586400000000002,-84.29141306133448
1.9588800000000002,-84.27987017338968
1.9591200000000002,-84.27455451582657
1.9593600000000002,-84.26108841660226
1.9596000000000002,-84.24750659830238
1.9598400000000002,-84.2342329710042
1.9600799999999998,-84.22836148308325
1.9603199999999998,-84.21308630127533
1.9605599999999999,-84.19428424675559
1.9607999999999999,-84.18642814123834
1.96104,-84.16760621621803
1.96128,-84.15289983549482
1.96152,-84.13995950116579
1.96176,-84.11932371295894
1.962,-84.10125010437577
1.96224,-84.08345734771552
1.96248,-84.07528464724828
1.96272,-84.0600018867725
1.96296,-84.04099645093378
1.9632,-84.02389890378484
1.96344,-84.00564464971673
1.96368,-83.99107629817846
1.96392,-83.97248350880125
1.9641600000000001,-83.95805480206849
1.9644000000000001,-83.94376022641572
1.9646400000000002,-83.9291469595706
1.9648800000000002,-83.90610046003712
1.9651200000000002,-83.88894542714569
1.9653600000000002,-83.8651723327869
1.9656000000000002,-83.84969234108543
1.9658400000000003,-83.82920158675724
1.9660799999999998,-83.81288143779433
1.9663199999999998,-83.79513759361888
1.9665599999999999,-83.7777260836506
1.9667999999999999,-83.75775826206514
1.96704,-83.74149174207759
1.96728,-83.71755793223714
1.96752,-83.69597986454988
1.96776,-83.67936499590607
1.968,-83.66315133288705
1.96824,-83.64413076864096
1.96848,-83.62618113679288
1.96872,-83.60368269119611
1.96896,-83.58528272313588
1.9692,-83.56496209578607
1.96944,-83.54707067970249
1.96968,-83.52442766117375
1.9699200000000001,-83.50370571402848
1.9701600000000001,-83.48597097690724
1.9704000000000002,-83.47130719755943
1.9706400000000002,-83.44905900799151
1.9708800000000002,-83.42840999382045
1.9711200000000002,-83.4092273415021
1.9713600000000002,-83.38865075393085
1.9716000000000002,-83.37165596910128
1.97184,-83.35140485406706
1.9720799999999998,-83.33455362416345
1.9723199999999999,-83.3143675703105
1.9725599999999999,-83.2954299161886
1.9727999999999999,-83.27393542544309
1.97304,-83.25339047093287
1.97328,-83.2343575165973
1.97352,-83.21683646858492
1.97376,-83.19955510138439
1.974,-83.17894660787684
1.97424,-83.16335593921835
1.97448,-83.1417724072847
1.97472,-83.12432667338642
1.97496,-83.10519110433906
1.9752,-83.0853503086612
1.97544,-83.0672297648774
1.97568,-83.04913311704138
1.9759200000000001,-83.03106096228085
1.9761600000000001,-83.01567811414337
1.9764000000000002,-82.99463998137874
1.97664,-82.97502957739844
1.9768800000000002,-82.9596907160948
1.97712,-82.94049766300098
1.9773600000000002,-82.92421465479342
1.9775999999999998,-82.9064227361414
1.97784,-82.88996644851728
1.9780799999999998,-82.87184342782606
1.97832,-82.8573414316738
1.9785599999999999,-82.83989224770914
1.9788000000000001,-82.82421594336392
1.97904,-82.80280874521914
1.9792800000000002,-82.78691017318525
1.97952,-82.77221126624917
1.97976,-82.75487638840622
1.98,-82.73952480135193
1.98024,-82.72175872411916
1.98048,-82.70789922901427
1.98072,-82.69275874719504
1.98096,-82.67519339920693
1.9812,-82.65886220281332
1.98144,-82.64618785216385
1.98168,-82.6385030373052
1.9819200000000001,-82.61721003682153
1.9821600000000001,-82.60462991791675
1.9824000000000002,-82.5873190300089
1.98264,-82.57370893958438
1.9828800000000002,-82.55815541388958
1.98312,-82.5415926285665
1.9833600000000002,-82.52793921777094
1.9835999999999998,-82.51782727135462
1.98384,-82.49991650112138
1.9840799999999998,-82.49112919194339
1.98432,-82.47287436145415
1.9845599999999999,-82.46271581248521
1.9848000000000001,-82.44926133724155
1.98504,-82.43601664902232
1.9852800000000002,-82.42253308049736
1.98552,-82.41177157965821
1.98576,-82.4002006893562
1.986,-82.38715359961297
1.98624,-82.37425256613045
1.98648,-82.36524062660556
1.98672,-82.35255384789764
1.98696,-82.34225926952735
1.9872,-82.32962415455218
1.98744,-82.31914735529676
1.9876800000000001,-82.31001063413032
1.9879200000000001,-82.30054952403063
1.9881600000000001,-82.29141659948912
1.9884000000000002,-82.28004545548822
1.98864,-82.27304044172051
1.9888800000000002,-82.25942553767696
1.98912,-82.2447248912152
1.98936,-82.23735723638843
1.9895999999999998,-82.22815443864148
1.98984,-82.21946591291423
1.9900799999999998,-82.20896107386739
1.99032,-82.20119547797289
1.9905599999999999,-82.19030672703681
1.9908000000000001,-82.18316107338723
1.99104,-82.17893848254761
1.9912800000000002,-82.16725298908653
1.99152,-82.15908503303758
1.99176,-82.15168089145305
1.992,-82.14227013658302
1.99224,-82.13450737347478
1.99248,-82.128592978069
1.99272,-82.11886634527212
1.99296,-82.1128614714245
1.9932,-82.10531446553858
1.99344,-82.09744374626447
1.9936800000000001,-82.08762154026864
1.9939200000000001,-82.08372767490755
1.9941600000000002,-82.07769088827803
1.9944000000000002,-82.07181304806042
1.99464,-82.06804454834602
1.9948800000000002,-82.06032231310304
1.9951199999999998,-82.0503889053658
1.99536,-82.04776514991404
1.9955999999999998,-82.04169353287041
1.99584,-82.03442813428512
1.9960799999999999,-82.03137475316451
1.99632,-82.02201523448514
1.99656,-82.0171532993369
1.9968000000000001,-82.01554384542547
1.99704,-82.00808663191769
1.9972800000000002,-82.0019622297249
1.99752,-81.9981215822672
1.99776,-81.99114086056528
1.998,-81.9863917012487
1.99824,-81.98021278308201
1.99848,-81.97865049696999
1.99872,-81.97142543513996
1.99896,-81.96743176499723
1.9992,-81.96141493159277
1.99944,-81.95819955869489
1.9996800000000001,-81.95655711715438
1.9999200000000001,-81.95043715743161
2.00016,-81.94707788111819
2.0004,-81.94244217161155
2.0006399999999998,-81.93884951722389
2.00088,-81.93376727731058
2.00112,-81.93300668849518
2.00136,-81.92770096815045
2.0016,-81.92088644390589
2.00184,-81.91976663637881
2.00208,-81.91760234897485
2.00232,-81.9136247229408
2.00256,-81.90804171204435
2.0028,-81.90696785120738
2.00304,-81.9024870325101
2.00328,-81.90076197637505
2.00352,-81.89565206218664
2.00376,-81.89333852659553
2.004,-81.89378893554814
2.00424,-81.93798271924311
2.00448,-81.88853702163725
2.00472,-81.88164938643277
2.00496,-81.88107965726891
2.0052,-81.87777022973364
2.00544,-81.87192236503088
2.00568,-81.86770655454924
2.00592,-81.86169706571995
2.00616,-81.86227686494313
2.0064,-81.86120827793513
2.00664,-81.856169023036
2.00688,-81.85272293087007
2.00712,-81.85020665580505
2.0073600000000003,-81.84973474588159
2.0076,-81.84792197739306
2.0078400000000003,-81.84390349243678
2.00808,-81.84112276363985
2.0083200000000003,-81.83382169704389
2.00856,-81.83551631129356
2.0088000000000004,-81.83471440982049
2.00904,-81.83287480979912
2.0092800000000004,-81.82749941293558
2.00952,-81.82366292317488
2.00976,-81.81932603556575
2.01,-81.84021492758747
2.01024,-81.81115527687136
2.01048,-81.81064998337594
2.01072,-81.81273141910485
2.01096,-81.80899408279599
2.0112,-81.80616173015854
2.01144,-81.80335401109706
2.01168,-81.80077881787336
2.01192,-81.79494236224106
2.01216,-81.79642179571172
2.0124,-81.78788651400471
2.0126399999999998,-81.78616493366013
2.01288,-81.78892918748612
2.01312,-81.78170240939409
2.01336,-81.77839067529504
2.0136,-81.77767336705419
2.01384,-81.77485051794183
2.01408,-81.77263452596925
2.01432,-81.7634439873807
2.01456,-81.76296983331733
2.0148,-81.75707774930822
2.01504,-81.75686631098677
2.01528,-81.75217187014567
2.01552,-81.74915869317444
2.0157599999999998,-81.74606266188037
2.016,-81.73973283865578
2.01624,-81.73315422043936
2.01648,-81.7294675498498
2.01672,-81.72716042301988
2.01696,-81.72679946060678
2.0172,-81.67161934049498
2.01744,-81.67382789916313
2.01768,-81.67995752289032
2.01792,-81.68814079950404
2.01816,-81.6812948383222
2.0184,-81.68124530372663
2.01864,-81.67243462215161
2.0188800000000002,-81.66927095674878
2.01912,-81.67020913347228
2.0193600000000003,-81.66652011137506
2.0196,-81.66042014696288
2.0198400000000003,-81.65594663210567
2.02008,-81.64909054917847
2.0203200000000003,-81.64573498961826
2.02056,-81.6361622122307
2.0208000000000004,-81.63018419465163
2.02104,-81.62428590039822
2.0212800000000004,-81.61776806561846
2.0215199999999998,-81.6132105140594
2.02176,-81.60550150447301
2.022,-81.59694799409162
2.02224,-81.59045557073324
2.02248,-81.58540760126267
2.02272,-81.57503819687281
2.02296,-81.56743089215821
2.0232,-81.55993619653614
2.02344,-81.5489475128814
2.02368,-81.54115506044951
2.02392,-81.5339178169424
2.02416,-81.5271046970832
2.0244,-81.51657224075431
2.0246399999999998,-81.50713634599445
2.02488,-81.50049705251769
2.02512,-81.48800147862578
2.02536,-81.47954408205314
2.0256,-81.47240616419035
2.02584,-81.4635155368725
2.02608,-81.45062343225706
2.02632,-81.44360889235679
2.02656,-81.42858749771278
2.0268,-81.42155983179111
2.02704,-81.40934382235842
2.02728,-81.4029140418755
2.02752,-81.39096215026672
2.02776,-81.37635458020321
2.028,-81.36712556966167
2.02824,-81.35962190829555
2.02848,-81.34861879478561
2.02872,-81.33639937113466
2.02896,-81.32135378372861
2.0292,-81.3070352971082
2.02944,-81.29426389419805
2.02968,-81.28027838991403
2.02992,-81.26866096746359
2.03016,-81.25499918695111
2.0304,-81.23923757009473
2.03064,-81.22522006057358
2.0308800000000002,-81.20914365030252
2.03112,-81.19469951691805
2.0313600000000003,-81.17726611322502
2.0316,-81.16482042901538
2.0318400000000003,-81.15073059176318
2.03208,-81.1353885496666
2.0323200000000003,-81.11908189208712
2.03256,-81.10412472567336
2.0328000000000004,-81.08734246746009
2.03304,-81.0743805088871
2.0332800000000004,-81.05513934954261
2.0335199999999998,-81.04005817638253
2.03376,-81.0236338216354
2.034,-81.00516536759736
2.03424,-80.98693982425317
2.03448,-80.97217744070956
2.03472,-80.94176040414034
2.03496,-80.93453825961836
2.0352,-80.91533552410382
2.03544,-80.89712405421531
2.03568,-80.87774622141924
2.03592,-80.86037941539402
2.03616,-80.83841426640748
2.0364,-80.81882272382819
2.03664,-80.80037522573454
2.03688,-80.7791150621466
2.03712,-80.76123548909207
2.03736,-80.74033262156892
2.0376,-80.71656740167785
2.03784,-80.6958317540282
2.03808,-80.67663386970926
2.03832,-80.6546616970544
2.03856,-80.63297973475433
2.0388,-80.61399044558472
2.03904,-80.5922140822461
2.03928,-80.5697849183726
2.03952,-80.5442475653641
2.03976,-80.52245038682624
2.04,-80.50307610057408
2.04024,-80.48100124030621
2.04048,-80.45583387959947
2.04072,-80.43184899409441
2.04096,-80.40993015119491
2.0412,-80.38467327073475
2.04144,-80.36459911680562
2.04168,-80.33214170006104
2.04192,-80.31029790846286
2.04216,-80.28904591406267
2.0424,-80.26639382423022
2.04264,-80.23729626164308
2.0428800000000003,-80.21403780386946
2.04312,-80.19000220971849
2.0433600000000003,-80.1638620681166
2.0436,-80.14122106964564
2.0438400000000003,-80.11118062924487
2.04408,-80.08694316687668
2.0443200000000004,-80.05699489299197
2.04456,-80.03531812829698
2.0448000000000004,-80.01029979400406
2.0450399999999997,-79.98364662773663
2.04528,-79.95734905877941
2.04552,-79.92797438864962
2.04576,-79.9042997875219
2.046,-79.87313090715321
2.04624,-79.8467645404246
2.04648,-79.81964068581519
2.04672,-79.79424411717561
2.04696,-79.7674449113481
2.0472,-79.739185179724
2.04744,-79.71188955953683
2.04768,-79.68379658164785
2.04792,-79.65436757248054
2.0481599999999998,-79.62645553395669
2.0484,-79.60134587885186
2.04864,-79.57267116774806
2.04888,-79.5436914824659
2.04912,-79.51477937391819
2.04936,-79.48970308648771
2.0496,-79.46229936992935
2.04984,-79.43142304708466
2.05008,-79.40303688800381
2.05032,-79.37514096054251
2.05056,-79.34603961621005
2.0508,-79.31786586779297
2.05104,-79.28518953753245
2.05128,-79.2565260271995
2.05152,-79.23241684478734
2.0517600000000003,-79.20506442302506
2.052,-79.17525230683145
2.05224,-79.14704301593076
2.05248,-79.11969450704336
2.0527200000000003,-79.08819533261456
2.05296,-79.06193881844824
2.0532,-79.03300096430554
2.05344,-79.00078925070137
2.0536800000000004,-78.97210828051371
2.05392,-78.9447728440445
2.05416,-78.9124347150723
2.0544000000000002,-78.88562472983554
2.05464,-78.85779091744718
2.0548800000000003,-78.82617063113787
2.05512,-78.79861807728965
2.0553600000000003,-78.77069518238679
2.0556,-78.7444678202957
2.0558400000000003,-78.7212345451371
2.05608,-78.68637906570915
2.0563200000000004,-78.65986069690757
2.05656,-78.62842059635234
2.0568,-78.60068409066405
2.0570399999999998,-78.57342292101272
2.05728,-78.54203633914102
2.05752,-78.5093743980527
2.05776,-78.48735263273893
2.058,-78.45758491493311
2.0582399999999996,-78.42984491076588
2.05848,-78.39867758672318
2.05872,-78.37067462946304
2.05896,-78.34363764722322
2.0591999999999997,-78.31421783872443
2.05944,-78.28607377469642
2.05968,-78.25675043215654
2.05992,-78.22978605449626
2.0601599999999998,-78.19804858032909
2.0604,-78.17558714394731
2.06064,-78.15377853958141
2.06088,-78.14822749381062
2.06112,-78.12930496795934
2.06136,-78.11000942257907
2.0616,-78.07575775470745
2.06184,-78.04904036168146
2.06208,-78.01761932541974
2.06232,-77.99008839993604
2.06256,-77.96366491675218
2.0628,-77.93950314741875
2.06304,-77.90643520269049
2.0632800000000002,-77.87334994986205
2.06352,-77.84609974139946
2.0637600000000003,-77.81926206442307
2.064,-77.79264328072718
2.06424,-77.76678060320876
2.06448,-77.74328010625356
2.0647200000000003,-77.7134832045279
2.06496,-77.69343186059714
2.0652,-77.67159051056436
2.06544,-77.64385893223684
2.0656800000000004,-77.61592473753274
2.06592,-77.5890366972315
2.06616,-77.56423263268597
2.0664000000000002,-77.53725778802233
2.06664,-77.5140401973471
2.0668800000000003,-77.49310147948191
2.06712,-77.46410729779512
2.0673600000000003,-77.43460121876329
2.0676,-77.41145480727401
2.0678400000000003,-77.38921342277891
2.06808,-77.36043262369107
2.0683200000000004,-77.3379561124365
2.0685599999999997,-77.31108673257468
2.0688,-77.2913687621742
2.0690399999999998,-77.2694420323914
2.06928,-77.24386762178843
2.06952,-77.21654200419296
2.06976,-77.19397500173528
2.07,-77.17405651049711
2.0702399999999996,-77.13198865653207
2.07048,-77.12064931502312
2.07072,-77.10009760363604
2.07096,-77.07737291059478
2.0711999999999997,-77.05975623394777
2.07144,-77.03389732818624
2.07168,-77.01236050325888
2.07192,-76.98769625397742
2.07216,-76.9652595830062
2.0724,-76.94118495660524
2.07264,-76.92360733900351
2.07288,-76.89738521230794
2.07312,-76.87978604496284
2.07336,-76.85593775008422
2.0736,-76.8317694723437
2.07384,-76.81322438961676
2.07408,-76.79555399400606
2.07432,-76.77156532222553
2.07456,-76.7504574714498
2.0748,-76.72472514230897
2.07504,-76.7080069110055
2.0752800000000002,-76.68812639793545
2.07552,-76.67186110114021
2.0757600000000003,-76.64733081260165
2.076,-76.62563132693454
2.07624,-76.61095274360892
2.07648,-76.59222184165009
2.0767200000000003,-76.56996264456284
2.07696,-76.55531770540242
2.0772,-76.53679988225142
2.07744,-76.51608328162634
2.0776800000000004,-76.49509625438618
2.07792,-76.48154531370808
2.07816,-76.46162886354733
2.0784000000000002,-76.44824912248512
2.07864,-76.42769846340187
2.0788800000000003,-76.4126936460642
2.07912,-76.39477223130199
2.0793600000000003,-76.37476327518118
2.0796,-76.36264315458507
2.0798400000000004,-76.3404178629822
2.0800799999999997,-76.32408259379385
2.08032,-76.31246176284765
2.0805599999999997,-76.29611122323473
2.0808,-76.28504152933569
2.08104,-76.26855088939783
2.08128,-76.24804926600305
2.08152,-76.23668655898904
2.08176,-76.22328826957768
2.082,-76.20740090944679
2.0822399999999996,-76.19181527872489
2.08248,-76.1800280705771
2.08272,-76.16490341720812
2.08296,-76.15112880249886
2.0831999999999997,-76.136229284067
2.08344,-76.12856203287146
2.08368,-76.11381356094006
2.08392,-76.09521087515272
2.08416,-76.08357095565478
2.0844,-76.0757092244449
2.08464,-76.06141891448716
