Frequency (MHz),SRR (dB)
1.0341600000000002,2.868802885411509
1.0344,2.873727483284216
1.03464,2.8614342600514697
1.03488,2.882928421925061
1.03512,2.871013774678261
1.03536,2.8776687369093974
1.0356,2.863686090961334
1.03584,2.8535232853837855
1.0360800000000001,2.861307536489776
1.0363200000000001,2.852838490100598
1.0365600000000001,2.856644217543391
1.0368000000000002,2.8537821057351715
1.03704,2.8594427105391924
1.03728,2.857422003964993
1.03752,2.8575599092750528
1.03776,2.865642177600823
1.038,2.8447362021768035
1.03824,2.850363397897475
1.03848,2.8630443115985127
1.03872,2.836778325105559
1.03896,2.85526359019409
1.0392000000000001,2.854468851906134
1.0394400000000001,2.860188010839603
1.0396800000000002,2.8504966710990183
1.0399200000000002,2.847615945012107
1.04016,2.864884159548733
1.0404,2.851851031064929
1.04064,2.8380878808803
1.04088,2.844276354562312
1.04112,2.8530130676291376
1.04136,2.841910582198865
1.0416,2.8538731121751666
1.04184,2.844139019211307
1.0420800000000001,2.869658710072545
1.0423200000000001,2.8712531036855857
1.0425600000000002,2.8666741079579583
1.0428000000000002,2.8605469073122807
1.04304,2.8486065214153538
1.04328,2.8304776238663836
1.04352,2.8711065423643802
1.04376,2.8775267816982297
1.044,2.8396376025233074
1.04424,2.8651445553923436
1.04448,2.835353855948764
1.04472,2.8720867173100713
1.04496,2.846698150397931
1.0452000000000001,2.8605198856507954
1.0454400000000001,2.871239436657934
1.0456800000000002,2.8652026473629806
1.0459200000000002,2.867224500234984
1.04616,2.840262901425695
1.0464,2.8646858917352365
1.04664,2.876512589005844
1.04688,2.882354202760344
1.04712,2.8589636889692986
1.04736,2.878477165526884
1.0476,2.872273307115382
1.04784,2.8711507934870766
1.0480800000000001,2.8618320943618842
1.0483200000000001,2.8735520423546475
1.0485600000000002,2.8842637873466725
1.0488000000000002,2.8895424160919903
1.04904,2.869907334438157
1.04928,2.850506576937271
1.04952,2.8847525611888787
1.04976,2.9067850153926162
1.05,2.868774200590009
1.05024,2.900692349385043
1.05048,2.8751426114472878
1.05072,2.8919720928367227
1.0509600000000001,2.918427387258062
1.0512000000000001,2.8769848977320667
1.0514400000000002,2.9012206391606115
1.0516800000000002,2.891834725829404
1.05192,2.902795770801105
1.05216,2.906724527130982
1.0524,2.899410660520767
1.05264,2.9100071390566633
1.05288,2.9181382548067747
1.05312,2.9144991799243947
1.05336,2.9176668450126755
1.0536,2.903526451606586
1.05384,2.9299433508283963
1.0540800000000001,2.9332719772257483
1.0543200000000001,2.925656316678059
1.0545600000000002,2.9316555398773287
1.0548000000000002,2.9354411725025855
1.05504,2.9270864816506155
1.05528,2.9138585944481097
1.05552,2.9537172421339464
1.05576,2.953075999547074
1.056,2.9527531382536596
1.05624,2.9639863842688907
1.05648,2.959801780906528
1.05672,2.9590125306613952
1.0569600000000001,2.9889805862152343
1.0572000000000001,2.9550973600613393
1.0574400000000002,2.9793179437509276
1.05768,2.9612138433417154
1.05792,2.972391274721753
1.05816,2.9773317715445176
1.0584,2.979209171608435
1.05864,2.9778510646540406
1.05888,2.9878616824060984
1.05912,2.991352091918537
1.05936,2.996362268546476
1.0596,3.0123719983520387
1.0598400000000001,3.01501067434553
1.0600800000000001,3.0144971467964328
1.0603200000000002,3.0073354157534165
1.0605600000000002,3.0101072504339705
1.0608000000000002,3.0162009148740894
1.06104,3.0277547968898726
1.06128,3.0220940197702
1.06152,3.0329607881872915
1.06176,3.0282023058353182
1.062,3.0295472635509144
1.06224,3.0372841101391854
1.06248,3.0421304393877984
1.06272,3.0567174026793293
1.0629600000000001,3.0632464149602585
1.0632000000000001,3.0661049924649078
1.0634400000000002,3.0565569937543753
1.06368,3.0760526656426634
1.06392,3.0777932481244257
1.06416,3.074297857082609
1.0644,3.0836774567773055
1.06464,3.075876986696705
1.06488,3.102108939389188
1.06512,3.0970135003070123
1.06536,3.1041966035174475
1.0656,3.097053999946993
1.0658400000000001,3.0986732195665576
1.0660800000000001,3.1152689961906925
1.0663200000000002,3.127032906368712
1.0665600000000002,3.1316193653488273
1.0668000000000002,3.125007379875405
1.06704,3.128508165958544
1.06728,3.1379108931100013
1.06752,3.1551957790496834
1.06776,3.146605970488162
1.068,3.1350788760167743
1.06824,3.156159511143071
1.06848,3.1582267598701503
1.0687200000000001,3.1650733504078636
1.0689600000000001,3.157745409081081
1.0692000000000002,3.1788149324765858
1.06944,3.1756751388631432
1.06968,3.1726306447826773
1.06992,3.1860206517907157
1.07016,3.179439230733088
1.0704,3.1888849548587967
1.07064,3.197979417257917
1.07088,3.1891710637221378
1.07112,3.213112703118068
1.07136,3.221869414494204
1.0716,3.2178704623678622
1.0718400000000001,3.2154225980878133
1.0720800000000001,3.225485164295793
1.0723200000000002,3.2321150584116993
1.0725600000000002,3.238581976526241
1.0728000000000002,3.2366988069928326
1.07304,3.2382864936469287
1.07328,3.253616685459078
1.07352,3.25460422465194
1.07376,3.2515744398985733
1.074,3.2766410406421187
1.07424,3.2717392484865764
1.07448,3.266025013371781
1.0747200000000001,3.27440773284928
1.0749600000000001,3.2760998768556333
1.0752000000000002,3.2796408092961404
1.07544,3.2941193055074143
1.07568,3.2828570646475077
1.07592,3.297311646645941
1.07616,3.3084442950164448
1.0764,3.3093598511973092
1.07664,3.306769631297434
1.07688,3.317061115911542
1.07712,3.3159961405732896
1.07736,3.3348323485158216
1.0776000000000001,3.3219954952667603
1.0778400000000001,3.341247335025751
1.0780800000000001,3.332861607201285
1.0783200000000002,3.33978238811355
1.0785600000000002,3.340239378640071
1.0788000000000002,3.3545167916731726
1.07904,3.351937749388363
1.07928,3.3642416566593587
1.07952,3.371437881577582
1.07976,3.368908122268186
1.08,3.3759588018273625
1.08024,3.3802970303185313
1.08048,3.367086347139889
1.0807200000000001,3.3863494350065313
1.0809600000000001,3.3951621240168945
1.0812,3.3937714935464776
1.08144,3.4063874857220684
1.08168,3.405159783152019
1.08192,3.4138184282314272
1.08216,3.4125737652014947
1.0824,3.4124484385418716
1.08264,3.4239441338787984
1.08288,3.4245223876508035
1.08312,3.4340236205254393
1.08336,3.4330985908785876
1.0836000000000001,3.4314170533290222
1.0838400000000001,3.440268211774629
1.0840800000000002,3.4484571045021832
1.0843200000000002,3.4512195763391214
1.0845600000000002,3.4458490413434673
1.0848000000000002,3.4311787271673087
1.08504,3.46830363145291
1.08528,3.4737141162304788
1.08552,3.4707053133082693
1.08576,3.473887878890892
1.086,3.475633362853091
1.08624,3.4833482368988227
1.0864800000000001,3.473390038737682
1.0867200000000001,3.4871030700279175
1.08696,3.5001278575609134
1.0872,3.4957406912303335
1.08744,3.493297304847517
1.08768,3.500812802926352
1.08792,3.5101340744923575
1.08816,3.5172003426214666
1.0884,3.5230689611000394
1.08864,3.5218594546397677
1.08888,3.5250065020588623
1.08912,3.5247704801461444
1.08936,3.535542047169598
1.0896000000000001,3.5286588422155853
1.0898400000000001,3.5381946582100094
1.0900800000000002,3.546896666527811
1.0903200000000002,3.5447685121431
1.0905600000000002,3.5456385194407876
1.0908000000000002,3.5506541034935157
1.09104,3.557753068406596
1.09128,3.563118586733074
1.09152,3.5614210468566916
1.09176,3.5690030489688747
1.092,3.5675944185908985
1.09224,3.5803864982645317
1.0924800000000001,3.5808846486342683
1.0927200000000001,3.579493535251859
1.09296,3.5902752403185287
1.0932,3.5871542135530525
1.09344,3.597122666333203
1.09368,3.5962080427924104
1.09392,3.5990800558543063
1.09416,3.6047671873422042
1.0944,3.60400365750153
1.09464,3.609336740429612
1.09488,3.612523342409479
1.09512,3.6169701918055885
1.0953600000000001,3.617098763175559
1.0956000000000001,3.620825628756781
1.0958400000000001,3.622129365873304
1.0960800000000002,3.6321191239756665
1.0963200000000002,3.6367695013637498
1.0965600000000002,3.6410105026388226
1.0968000000000002,3.640281745998146
1.09704,3.6497769988929827
1.09728,3.650351748035701
1.09752,3.6596799353913854
1.09776,3.653503878308302
1.098,3.6640763603349202
1.09824,3.666178862010241
1.0984800000000001,3.6626559996810073
1.09872,3.6691052121832834
1.09896,3.6792057988935394
1.0992,3.682700947325446
1.09944,3.679439350205096
1.09968,3.688032838261157
1.09992,3.689284076500659
1.10016,3.6887088007364444
1.1004,3.692480851873288
1.10064,3.696415223715384
1.10088,3.698101839299537
1.10112,3.703989678469768
1.1013600000000001,3.7118103419774986
1.1016000000000001,3.716808616080118
1.1018400000000002,3.7161845760929992
1.1020800000000002,3.720630154535174
1.1023200000000002,3.725601389436846
1.1025600000000002,3.7265620161387396
1.1028000000000002,3.7344062322441696
1.10304,3.7378728821735048
1.10328,3.740474926491718
1.10352,3.7407451552054427
1.10376,3.7460880795053404
1.104,3.747346966470519
1.10424,3.7501752150256937
1.1044800000000001,3.7585955973052587
1.10472,3.7631408808035443
1.10496,3.764175390989829
1.1052,3.7663209059257015
1.10544,3.767338547426334
1.10568,3.7771069250855893
1.10592,3.7745105729594615
1.10616,3.7837469682832277
1.1064,3.7845096286369677
1.10664,3.785832394009596
1.10688,3.795077075309959
1.10712,3.8009894512946585
1.1073600000000001,3.802269608956399
1.1076000000000001,3.800726743110983
1.1078400000000002,3.8032449759364386
1.1080800000000002,3.81403766169575
1.1083200000000002,3.8119574319437532
1.1085600000000002,3.8192811715963093
1.1088000000000002,3.818750389394535
1.10904,3.823147053539462
1.10928,3.8259805217981735
1.10952,3.834938507684837
1.10976,3.833247484530066
1.11,3.839499818390735
1.1102400000000001,3.8429764182267343
1.11048,3.849827085435397
1.11072,3.8490990030494627
1.11096,3.8538483369740972
1.1112,3.8565127548799776
1.11144,3.864931971286163
1.11168,3.8621780982325293
1.11192,3.8717864542519194
1.11216,3.8733228834597186
1.1124,3.874794812808802
1.11264,3.8819434736847063
1.11288,3.8876400415106205
1.11312,3.8906902332509774
1.1133600000000001,3.89497720388456
1.1136000000000001,3.8984053139651884
1.1138400000000002,3.906927123513025
1.1140800000000002,3.9064639443990368
1.1143200000000002,3.9133342475344515
1.1145600000000002,3.914291657225979
1.1148000000000002,3.922370599563274
1.11504,3.92711644321631
1.11528,3.9317779750385813
1.11552,3.9355701351827035
1.11576,3.9402760056537867
1.116,3.9427439540443254
1.11624,3.9469869020004795
1.11648,3.9480560570923933
1.11672,3.9534627026140696
1.11696,3.959692779646522
1.1172,3.9683313116161423
1.11744,3.9716219030250093
1.11768,3.9754493861571416
1.11792,3.980152025139001
1.11816,3.98290959342789
1.1184,3.9929608523627897
1.11864,3.9950072478249736
1.11888,4.001567802059968
1.1191200000000001,4.003341729877676
1.1193600000000001,4.009270567469383
1.1196000000000002,4.0162480869813475
1.1198400000000002,4.0190492226838455
1.1200800000000002,4.024741972223146
1.1203200000000002,4.029332844362256
1.1205600000000002,4.033841308829542
1.1208000000000002,4.041626388169435
1.12104,4.047471125275956
1.12128,4.050351358170106
1.12152,4.055054525659624
1.12176,4.061763384892973
1.122,4.065813129436173
1.12224,4.073603332330765
1.12248,4.07999651472947
1.12272,4.084301484297663
1.12296,4.091442331532747
1.1232,4.09688693189444
1.12344,4.102488557854554
1.12368,4.10970099784032
1.12392,4.112733180197014
1.12416,4.121022594633617
1.1244,4.123447414322184
1.12464,4.133143691550191
1.12488,4.14526506262357
1.1251200000000001,4.1465620433894985
1.1253600000000001,4.153941968929305
1.1256000000000002,4.161961401856867
1.1258400000000002,4.161867124384343
1.1260800000000002,4.1732135765499105
1.1263200000000002,4.179293602684805
1.1265600000000002,4.188733244241508
1.1268000000000002,4.195205580405277
1.12704,4.2025483715219885
1.12728,4.21039125359867
1.12752,4.217315786392674
1.12776,4.226383635883208
1.128,4.228722819416173
1.12824,4.236105178982915
1.12848,4.243955769244567
1.12872,4.2506373486329085
1.12896,4.261474200805645
1.1292,4.270824559360206
1.12944,4.274138285436797
1.12968,4.2821752908020345
1.12992,4.2925564328607475
1.13016,4.298374320554088
1.1304,4.3058326925590285
1.13064,4.316319039694952
1.13088,4.325364675092401
1.1311200000000001,4.332114970124566
1.1313600000000001,4.338219325447278
1.1316000000000002,4.3542488782215845
1.1318400000000002,4.364067353341089
1.1320800000000002,4.369878441958769
1.1323200000000002,4.374076970127667
1.1325600000000002,4.381191711322891
1.1328000000000003,4.393622545167194
1.13304,4.402275830244745
1.13328,4.411505053984655
1.13352,4.416178596387787
1.13376,4.422015553368907
1.134,4.436283373836819
1.13424,4.443079510390996
1.13448,4.447513090869183
1.13472,4.456817006901871
1.13496,4.461537585106592
1.1352,4.47434219821797
1.13544,4.483067497717137
1.13568,4.610122549736588
1.13592,4.502870901462965
1.13616,4.510102076059539
