Frequency (MHz),Phase Difference (degrees)
1.044,-104.18724523029088
1.0441200000000002,-104.39783334114327
1.04424,-104.84655854614694
1.0443600000000002,-104.4816284230368
1.04448,-104.12948277368932
1.0446000000000002,-104.55707479902404
1.04472,-104.10249126068092
1.0448400000000002,-105.81594716643579
1.04496,-104.76363921137444
1.0450800000000002,-105.82194729692316
1.0452000000000001,-104.99962046543382
1.0453200000000002,-104.65866938730534
1.0454400000000001,-104.67134581760001
1.0455600000000003,-105.16944773370977
1.0456800000000002,-104.70037345010927
1.0458000000000003,-105.01124400395932
1.0459200000000002,-105.12258641497993
1.0460399999999999,-104.32197571078093
1.04616,-104.85918447907203
1.0462799999999999,-105.9124522786529
1.0464,-105.23149895387287
1.04652,-105.83477620162928
1.04664,-106.08982318072134
1.04676,-105.1717685672437
1.04688,-106.18527318356763
1.047,-105.92298720684902
1.04712,-106.06226555525025
1.04724,-105.40049448679908
1.04736,-105.18908956802932
1.04748,-107.05322894727483
1.0476,-107.11529116019318
1.04772,-106.42030414084479
1.04784,-106.03839354335479
1.04796,-105.89119685143436
1.0480800000000001,-107.00961013226294
1.0482,-106.57023090526546
1.0483200000000001,-107.46534617667784
1.04844,-106.99662793610646
1.0485600000000002,-107.22006145446736
1.04868,-106.76120176294637
1.0488000000000002,-106.57862164449439
1.04892,-107.46925634850906
1.04904,-108.14072220360023
1.04916,-108.52307031231824
1.04928,-107.83274213434599
1.0494,-108.20028857198191
1.04952,-108.60883017513565
1.0496400000000001,-107.9854915625668
1.04976,-107.71958951734572
1.0498800000000001,-108.5267910574534
1.05,-108.83644149345524
1.0501200000000002,-107.93268567975524
1.05024,-108.38995523706896
1.0503600000000002,-109.09174020123761
1.05048,-108.74926002432498
1.0506000000000002,-108.59793863392466
1.05072,-109.24440574044203
1.0508400000000002,-108.68960535759203
1.0509600000000001,-108.5534672485621
1.0510800000000002,-109.25175509250694
1.0512000000000001,-108.26660715241438
1.0513200000000003,-109.16642309834542
1.0514400000000002,-109.50246536577514
1.0515600000000003,-109.63258530220143
1.0516800000000002,-109.84066994130154
1.0518000000000003,-109.56026305128849
1.05192,-109.30013912326814
1.0520399999999999,-109.72352098578742
1.05216,-109.31460964725666
1.0522799999999999,-110.36979147906139
1.0524,-110.24318178000044
1.05252,-110.22340276839392
1.05264,-109.53641855522984
1.05276,-110.09691212695991
1.05288,-110.28810041849935
1.053,-111.03648751823273
1.05312,-109.85084588371123
1.05324,-110.79154808141519
1.05336,-110.80673706880808
1.05348,-110.97522422408868
1.0536,-111.00065768467329
1.05372,-110.96599236208934
1.05384,-110.9796087172587
1.05396,-111.6024909997358
1.0540800000000001,-111.23675560069888
1.0542,-110.78307279845114
1.0543200000000001,-111.53341455387883
1.05444,-111.15784272048137
1.0545600000000002,-111.14851479824935
1.05468,-111.59499129212276
1.0548000000000002,-111.75574048569295
1.05492,-111.20659707501683
1.05504,-110.86120699140847
1.05516,-111.01862198212416
1.05528,-111.84254010161291
1.0554000000000001,-111.60556661611493
1.05552,-111.74014660415457
1.0556400000000001,-111.8421500052231
1.05576,-112.21213052136785
1.0558800000000002,-112.88435120269443
1.056,-112.50575010864014
1.0561200000000002,-112.19483021154595
1.05624,-111.99696987129947
1.0563600000000002,-112.40258797849035
1.05648,-112.15488490482197
1.0566000000000002,-112.41548209820766
1.05672,-112.50361897368317
1.0568400000000002,-112.24937069444124
1.0569600000000001,-112.34363532095999
1.0570800000000002,-112.47570078058786
1.0572000000000001,-112.70441072695964
1.0573200000000003,-112.0781656793585
1.0574400000000002,-112.48941664268472
1.0575600000000003,-112.62806695456963
1.05768,-112.69393767450727
1.0578,-112.98619263405199
1.05792,-112.71622951443061
1.0580399999999999,-112.95210202247262
1.05816,-113.74525611278958
1.0582799999999999,-113.80040767098535
1.0584,-113.13260139343093
1.05852,-113.3395453266983
1.05864,-113.37264697360824
1.05876,-113.44625728941719
1.05888,-113.21485158313925
1.059,-114.36051324750879
1.05912,-113.69985922977885
1.05924,-113.49004606267215
1.05936,-113.568407541115
1.05948,-113.65715786845696
1.0596,-113.6421244631649
1.05972,-114.20355021190908
1.0598400000000001,-114.19236581540822
1.05996,-113.82170419017345
1.0600800000000001,-114.37404955282274
1.0602,-113.98423518366491
1.0603200000000002,-113.89458908761799
1.06044,-114.28111625638243
1.0605600000000002,-114.78656657537523
1.06068,-113.90786746344912
1.0608000000000002,-114.62052677795198
1.06092,-114.86790230496224
1.06104,-114.86274475351006
1.06116,-114.4793649990055
1.06128,-115.04002023536091
1.0614000000000001,-114.56529114494697
1.06152,-114.76325353478579
1.0616400000000001,-113.90256150561173
1.06176,-114.89419620887134
1.0618800000000002,-115.40773538190007
1.062,-115.06003952357426
1.0621200000000002,-115.17488614571383
1.06224,-115.28421222800849
1.0623600000000002,-115.18858938062402
1.06248,-115.63669140595451
1.0626000000000002,-115.61302171385002
1.06272,-115.6273019212477
1.0628400000000002,-115.42983608011376
1.0629600000000001,-115.79310861555489
1.0630800000000002,-115.77858449351153
1.0632000000000001,-116.11501418822567
1.0633200000000003,-115.87316767759982
1.0634400000000002,-116.10415162105636
1.0635600000000003,-116.07288300028272
1.06368,-115.99504256864577
1.0638,-115.8514498552009
1.06392,-116.39427431717243
1.0640399999999999,-116.05314483810663
1.06416,-115.82958646456338
1.06428,-115.92204980607848
1.0644,-116.21287278660131
1.06452,-116.38525959587396
1.06464,-115.97591318966423
1.06476,-116.11678581408624
1.06488,-116.17681092617845
1.065,-116.22450643561093
1.06512,-116.43053156214482
1.06524,-116.50389791439012
1.06536,-116.82392898005975
1.06548,-116.79593846042371
1.0656,-116.57768122365482
1.06572,-117.037745230836
1.0658400000000001,-116.76262603568661
1.06596,-116.31207187552721
1.0660800000000001,-117.05251750037921
1.0662,-116.58828354153857
1.0663200000000002,-116.74812959383839
1.06644,-116.83457483044927
1.0665600000000002,-116.99790354120876
1.06668,-117.11984700959204
1.0668000000000002,-117.00881169996045
1.06692,-117.26363545050204
1.06704,-117.42242778774971
1.06716,-116.98320351192973
1.06728,-117.28964516654608
1.0674000000000001,-117.94245513345804
1.06752,-117.53488998936857
1.0676400000000001,-117.40538912797828
1.06776,-117.52097267575228
1.0678800000000002,-117.71277403519898
1.068,-117.50542150286805
1.0681200000000002,-117.95035152325416
1.06824,-117.79334606527146
1.0683600000000002,-117.76842946944241
1.06848,-117.83309997353625
1.0686000000000002,-118.06960932593616
1.0687200000000001,-118.03653298122231
1.0688400000000002,-118.07764004502621
1.0689600000000001,-117.72473635586972
1.0690800000000003,-117.91141742873772
1.0692000000000002,-118.15446400828206
1.0693200000000003,-118.05569154868164
1.06944,-118.05792306871298
1.06956,-117.9900466236024
1.06968,-118.15048440941847
1.0698,-118.3830296498818
1.06992,-118.21756251292241
1.0700399999999999,-118.2459910270953
1.07016,-118.16188571523581
1.07028,-118.3350223563275
1.0704,-118.29148017244609
1.07052,-118.41747928976079
1.07064,-118.19578868823058
1.07076,-118.73669600554653
1.07088,-118.50220292000996
1.071,-118.64904828522789
1.07112,-118.7589927546241
1.07124,-119.047547470896
1.07136,-118.48471556115801
1.07148,-118.39838400877753
1.0716,-118.70701827736053
1.07172,-118.76148884200981
1.0718400000000001,-118.60651889835708
1.07196,-119.0172208938006
1.0720800000000001,-119.28705835119246
1.0722,-118.97542593654042
1.0723200000000002,-119.1765513260397
1.07244,-119.2164711172091
1.0725600000000002,-119.24111997140236
1.07268,-119.20068215610983
1.0728000000000002,-119.37797315325155
1.07292,-118.97439345294679
1.07304,-119.26810488623107
1.0731600000000001,-119.21241443743409
1.07328,-119.2640943382803
1.0734000000000001,-119.60248176967656
1.07352,-119.45853595343695
1.0736400000000001,-119.4364054637711
1.07376,-119.40364957827354
1.0738800000000002,-119.53817953827159
1.074,-119.75339305160598
1.0741200000000002,-119.49285504045845
1.07424,-119.71913102628162
1.0743600000000002,-119.47397365096877
1.07448,-119.72888490173747
1.0746000000000002,-119.6310257213116
1.0747200000000001,-119.83346740783412
1.0748400000000002,-119.57407808571743
1.0749600000000001,-119.77713368404102
1.0750800000000003,-120.31392730362344
1.0752000000000002,-119.72235627200293
1.07532,-119.94361110881798
1.07544,-119.93092008027087
1.07556,-120.15571979874507
1.07568,-120.0474669244299
1.0758,-120.14901709293987
1.07592,-120.20217051763139
1.0760399999999999,-120.33989609085765
1.07616,-120.36255009957297
1.07628,-120.32579820296667
1.0764,-120.18468908405434
1.07652,-120.20411489222404
1.07664,-120.51241503811349
1.07676,-120.35110939049288
1.07688,-120.36805464696259
1.077,-120.37137793335926
1.07712,-120.37904859903442
1.07724,-120.02854336467736
1.07736,-120.42157756765137
1.07748,-120.30484856171724
1.0776000000000001,-120.45315530868668
1.07772,-120.5621552902702
1.0778400000000001,-120.55755965757638
1.07796,-120.25529675956112
1.0780800000000001,-120.55461500100675
1.0782,-120.5446608575388
1.0783200000000002,-120.88668334332868
1.07844,-120.90474209563591
1.0785600000000002,-121.03344175258613
1.07868,-120.92406239916602
1.0788000000000002,-120.56774741840842
1.07892,-120.65432689914385
1.07904,-120.55251119732
1.0791600000000001,-121.03860693980062
1.07928,-121.02173705571913
1.0794000000000001,-121.16028327503793
1.07952,-121.01742729508999
1.0796400000000002,-121.12612131199488
1.07976,-121.20429766472462
1.0798800000000002,-121.046035719311
1.08,-121.02771592844648
1.0801200000000002,-121.09854706413299
1.08024,-121.18122893085922
1.0803600000000002,-121.23493261565012
1.08048,-121.37650362404435
1.0806000000000002,-121.70828511261135
1.0807200000000001,-121.29412877266681
1.0808400000000002,-121.4889935355867
1.0809600000000001,-121.60775746353546
1.0810800000000003,-121.78011832289016
1.0812,-121.53509020297564
1.08132,-121.39274621606782
1.08144,-121.5641620718599
1.08156,-121.5602986247016
1.08168,-121.48096332912756
1.0818,-121.54578566240555
1.08192,-121.48479965009066
1.08204,-121.77244128652904
1.08216,-121.73472359307168
1.08228,-121.7497644016375
1.0824,-121.76683731475094
1.08252,-121.64486645588778
1.08264,-121.9607067140584
1.08276,-121.88476908145333
1.08288,-122.0461458112826
1.083,-122.13002694654779
1.08312,-121.87536596556055
1.08324,-122.07845198009446
1.08336,-122.09963444058468
1.08348,-122.11789088142493
1.0836000000000001,-122.00361363155389
1.08372,-122.1463974401554
1.0838400000000001,-122.02798446018966
1.08396,-122.12058014032858
1.0840800000000002,-122.15464895125243
1.0842,-122.16574401528534
1.0843200000000002,-122.32822788579166
1.08444,-122.54466689338042
1.0845600000000002,-122.39874630231594
1.08468,-122.58764782768198
1.0848000000000002,-122.67810940439168
1.08492,-122.45263807206393
1.08504,-122.55452648028894
1.0851600000000001,-122.44108466900579
1.08528,-122.47249095390202
1.0854000000000001,-122.6680532806351
1.08552,-122.62697197946251
1.0856400000000002,-122.6702711822537
1.08576,-122.70977712341167
1.0858800000000002,-122.47173367340812
1.086,-122.65271384478689
1.0861200000000002,-122.734751198685
1.08624,-122.79313705083688
1.0863600000000002,-122.71545511015354
1.0864800000000001,-122.86634695488846
1.0866000000000002,-122.68956059357109
1.0867200000000001,-122.65722356081784
1.0868400000000003,-122.94825415452502
1.08696,-122.76967246596162
1.08708,-123.07318717661072
1.0872,-123.05162250059458
1.08732,-122.95812467738659
1.08744,-123.0303022793096
1.08756,-123.03811607878708
1.08768,-123.07120295232743
1.0878,-123.11475533396862
1.08792,-123.05472888911576
1.08804,-123.1191588355744
1.08816,-123.14539279620428
1.08828,-123.13704085063121
1.0884,-123.01566164236915
1.08852,-123.37570497416336
1.08864,-123.12114740475188
1.08876,-123.26981701200886
1.08888,-123.22648381387049
1.089,-123.31162040715357
1.08912,-123.45772817202506
1.08924,-123.49361809236541
1.08936,-123.51333021419804
1.08948,-123.64537533123831
1.0896000000000001,-123.50250103853386
1.08972,-123.56142550139603
1.0898400000000001,-123.6258780506995
1.08996,-123.66084117090165
1.0900800000000002,-123.65044607229545
1.0902,-123.85554711457893
1.0903200000000002,-123.7028796034688
1.09044,-123.68508838159667
1.0905600000000002,-123.79632630517403
1.09068,-123.77504113095964
1.0908000000000002,-123.90484115410048
1.0909200000000001,-123.84978662381816
1.09104,-123.77066314115659
1.0911600000000001,-123.9463404008149
1.09128,-123.98721587437436
1.0914000000000001,-123.98196540451667
1.09152,-123.87175048412809
1.0916400000000002,-124.04881160585298
1.09176,-124.15739220401109
1.0918800000000002,-124.18774093281445
1.092,-124.03124701880546
1.0921200000000002,-124.14898464891137
1.09224,-124.1810942431665
1.0923600000000002,-124.2571291656641
1.0924800000000001,-124.07476476510372
1.0926000000000002,-124.30009044916177
1.0927200000000001,-124.24879613299531
1.0928400000000003,-124.34383054586273
1.09296,-124.25109443771669
1.09308,-124.33495269874103
1.0932,-124.34727922314177
1.09332,-124.52702043385503
1.09344,-124.33195149490876
1.09356,-124.51379682317591
1.09368,-124.53459462185297
1.0938,-124.50335103219598
1.09392,-124.55760127605092
1.09404,-124.54511452006098
1.09416,-124.4893081911193
1.09428,-124.43747406708353
1.0944,-124.69101961848455
1.09452,-124.59121146414627
1.09464,-124.817610776258
1.09476,-124.83747239601101
1.09488,-124.85986267636787
1.095,-124.95145638904641
1.09512,-124.91413565272146
1.09524,-124.96479715796664
1.0953600000000001,-124.95392960283664
1.09548,-124.92530731128397
1.0956000000000001,-124.9000637669421
1.09572,-125.08387412572202
1.0958400000000001,-125.036297800615
1.09596,-125.12197406859777
1.0960800000000002,-125.06921603345445
1.0962,-125.16889806297391
1.0963200000000002,-125.09856770840078
1.09644,-125.14386972009171
1.0965600000000002,-125.26259703952087
1.09668,-125.29590522231065
1.0968000000000002,-125.50841091849747
1.0969200000000001,-125.28266949962587
1.09704,-125.15615228328842
1.0971600000000001,-125.37169047534016
1.09728,-125.33745608534731
1.0974000000000002,-125.51960259714355
1.09752,-125.50262480654175
1.0976400000000002,-125.65598552048912
1.09776,-125.56218858612725
1.0978800000000002,-125.44780526146961
1.098,-125.41599944864777
1.0981200000000002,-125.55554996480278
1.09824,-125.67802380844867
1.0983600000000002,-125.80133437883438
1.0984800000000001,-125.70384798790755
1.0986000000000002,-125.73842752358378
1.09872,-125.61122219266214
1.09884,-125.67101661066712
1.09896,-125.9324717968303
1.09908,-125.94402524493815
1.0992,-125.93676241417056
1.09932,-126.01246290912536
1.09944,-126.12708586806507
1.09956,-126.0339869499092
1.09968,-126.08978541004235
1.0998,-125.89244810993672
1.09992,-126.00338226409225
1.10004,-125.98357049572795
1.10016,-126.25018961330917
1.10028,-126.18169706361795
1.1004,-126.15921692816347
1.10052,-126.15920582771683
1.10064,-126.16914786174284
1.10076,-126.154877557755
1.10088,-126.2385184743533
1.101,-126.22235798651164
1.10112,-126.29853268992412
1.10124,-126.29132246616003
1.1013600000000001,-126.17819474250221
1.10148,-126.28782729132931
1.1016000000000001,-126.27916546444192
1.10172,-126.44766450558863
1.1018400000000002,-126.52169079798085
1.10196,-126.49552375009497
1.1020800000000002,-126.40013810294924
1.1022,-126.44919156326708
1.1023200000000002,-126.43245322898966
1.10244,-126.54867727225428
1.1025600000000002,-126.41485856581976
1.10268,-126.53129333766925
1.1028000000000002,-126.62673043455166
1.1029200000000001,-126.9015389415752
1.10304,-126.92169099952913
1.1031600000000001,-126.95968499004606
1.10328,-126.95242880768996
1.1034000000000002,-126.95938056593646
1.10352,-126.97486806374636
1.1036400000000002,-127.0413543238136
1.10376,-127.12929443899787
1.1038800000000002,-127.04636441964225
1.104,-127.23050922695734
1.1041200000000002,-127.19131380542258
1.10424,-127.20874339734956
1.1043600000000002,-127.21493005890584
1.1044800000000001,-127.21513356499777
1.1046,-127.16194691476034
1.10472,-127.27850439881243
1.10484,-127.35761730351467
1.10496,-127.31670642552116
1.10508,-127.44438172328876
1.1052,-127.411533254532
1.10532,-127.41559214549133
1.10544,-127.47128645040547
1.10556,-127.48701880261699
1.10568,-127.54887080102175
1.1058000000000001,-127.50093506645051
1.10592,-127.5491152835074
1.10604,-127.67288965179232
1.10616,-127.63832669973371
1.10628,-127.63450081580987
1.1064,-127.66229558984253
1.10652,-127.6845201791784
1.10664,-127.71536517288726
1.10676,-127.82261419701986
1.10688,-127.70133855871906
1.107,-127.75241261575891
1.10712,-127.9420421563387
1.10724,-127.90857480302354
1.1073600000000001,-128.17351510558422
1.10748,-128.0203983601578
1.1076000000000001,-127.85550869880996
1.10772,-127.80147334789578
1.1078400000000002,-127.94321191212872
1.10796,-128.18313353337345
1.1080800000000002,-128.039489342484
1.1082,-127.97428389251552
1.1083200000000002,-128.09187346054148
1.10844,-128.0985692409521
1.1085600000000002,-128.10417906681033
1.10868,-128.08752605454023
1.1088000000000002,-128.1500877762068
1.1089200000000001,-128.06067409431606
1.10904,-128.27058161953605
1.1091600000000001,-128.26035683193763
1.10928,-128.27072134519537
1.1094000000000002,-128.28303969691325
1.10952,-128.38695856481783
1.1096400000000002,-128.38435641558368
1.10976,-128.40324711121323
1.1098800000000002,-128.44491862559454
1.11,-128.45331548884712
1.1101200000000002,-128.51761888944154
1.1102400000000001,-128.6332090237185
1.1103600000000002,-128.76360005095833
1.11048,-128.89421280640147
1.1106,-128.71338948953544
1.11072,-128.71650808121248
1.11084,-128.73249995046484
1.11096,-128.7799651777353
1.11108,-128.8659704431719
1.1112,-128.94872458627987
1.11132,-128.9426559115444
1.11144,-128.90426745024985
1.11156,-129.08351685853563
1.11168,-128.96972681476626
1.1118000000000001,-129.2165374126557
1.11192,-129.18737814370922
1.11204,-129.28869840264707
1.11216,-129.28037122097246
1.11228,-129.42812845733192
1.1124,-129.2677015997492
1.11252,-129.1765243495638
1.11264,-129.2466620504951
1.11276,-129.40917987021422
1.11288,-129.47949085822705
1.113,-129.41044837983347
1.11312,-129.30727733033197
1.11324,-129.34276795099692
1.1133600000000001,-129.4332133865303
1.11348,-129.51202977688143
1.1136000000000001,-129.53740591395785
1.11372,-129.57682707402708
1.1138400000000002,-129.51724625476172
1.11396,-129.58810867004107
1.1140800000000002,-129.5453505052508
1.1142,-129.6469661797873
1.1143200000000002,-129.5994206526626
1.11444,-129.72853938662138
1.1145600000000002,-129.79064592999228
1.1146800000000001,-129.78845751314194
1.1148000000000002,-129.82657731872968
1.1149200000000001,-129.85039684092314
1.11504,-129.9453246637687
1.1151600000000002,-129.87397453916543
1.11528,-129.91782506171688
1.1154000000000002,-129.9508803257756
1.11552,-129.99725119273828
1.1156400000000002,-130.1099636608706
1.11576,-130.03346859288146
1.1158800000000002,-130.11529406988717
1.116,-130.0356643063147
1.1161200000000002,-130.11017606021412
1.11624,-130.10098287200438
1.11636,-130.20991870351753
1.11648,-130.1919467260187
1.1166,-130.28328152684958
1.11672,-130.29817860616185
1.11684,-130.3024065447751
1.11696,-130.343032272005
1.11708,-130.31906111848284
1.1172,-130.42313067789024
1.11732,-130.43396917074077
1.11744,-130.43551672631352
1.11756,-130.3801289371422
1.11768,-130.46425257541512
1.1178000000000001,-130.51380469661035
1.11792,-130.52293266020033
1.11804,-130.55638061958413
1.11816,-130.65152969592677
1.11828,-130.60629353490867
1.1184,-130.5721109892368
1.11852,-130.6501395043509
1.11864,-130.70572554838094
1.11876,-130.78773294712204
1.11888,-130.78298283559675
1.119,-130.85224840705902
1.1191200000000001,-130.81090718521486
1.11924,-130.86843003899708
1.1193600000000001,-130.86738200862075
1.11948,-130.8815321989733
1.1196000000000002,-130.96983729892418
1.11972,-131.00170972900145
1.1198400000000002,-131.05380315117768
1.11996,-131.0048669190671
1.1200800000000002,-130.9869172279739
1.1202,-130.99572223972308
1.1203200000000002,-131.12365988725782
1.12044,-131.16049248011984
1.1205600000000002,-131.1383371614974
1.1206800000000001,-131.19323287332992
1.1208000000000002,-131.18080177931034
1.1209200000000001,-131.21000940464324
1.12104,-131.22159546561238
1.1211600000000002,-131.32764498095332
1.12128,-131.35840463935574
1.1214000000000002,-131.36659298193698
1.12152,-131.39665811256012
1.1216400000000002,-131.47525884356713
1.12176,-131.43705019856142
1.1218800000000002,-131.47122408888413
1.122,-131.46902487715548
1.1221200000000002,-131.4993977166351
1.12224,-131.48379494041677
1.12236,-131.4690754149741
1.12248,-131.5171905766026
1.1226,-131.5476873947363
1.12272,-131.61872068693293
1.12284,-131.55517639593114
1.12296,-131.59343480695142
1.12308,-131.60544509458492
1.1232,-131.61350298566555
1.12332,-131.728983635903
1.12344,-131.68787363192175
1.1235600000000001,-131.76710851548404
1.12368,-131.78586858912743
1.1238000000000001,-131.799920986769
1.12392,-131.8151602422396
1.12404,-131.80100853729172
1.12416,-131.84831648877454
1.12428,-131.92079605672407
1.1244,-132.19895138478094
1.12452,-131.9483340853628
1.12464,-132.00014992352462
1.12476,-132.08704464521534
1.12488,-132.09016207235422
1.125,-132.1435703502001
1.1251200000000001,-132.0454322433162
1.12524,-132.10561005717585
1.1253600000000001,-132.0797198219303
1.12548,-132.15770692200144
1.1256000000000002,-132.10546690545164
1.12572,-132.10237731614785
1.1258400000000002,-132.1558627498937
1.12596,-132.29670674127212
1.1260800000000002,-132.1820962377166
1.1262,-132.24423509221955
1.1263200000000002,-132.3099494110241
1.12644,-132.22218476517108
1.1265600000000002,-132.23027657101014
1.1266800000000001,-132.26378145814908
1.1268000000000002,-132.28307293565132
1.1269200000000001,-132.29588165481
1.12704,-132.3472466287836
1.1271600000000002,-132.40977966360052
1.12728,-132.31548015894225
1.1274000000000002,-132.40933347595598
1.12752,-132.39895093270295
1.1276400000000002,-132.40109657774573
1.12776,-132.42590099278556
1.1278800000000002,-132.48057774963593
1.128,-132.41587048246924
1.12812,-132.56098341628925
1.12824,-132.53088056842617
1.12836,-132.55795260508125
1.12848,-132.5868285036664
1.1286,-132.62510582800576
1.12872,-132.62329298383943
1.12884,-132.67682096065994
1.12896,-132.70417791077014
1.12908,-132.67002465564548
1.1292,-132.6313907089073
1.12932,-132.69587715019262
1.12944,-132.65789975401202
1.1295600000000001,-132.67488713849866
1.12968,-132.7181260979003
1.1298000000000001,-132.75302606744012
1.12992,-132.77059536481403
1.13004,-132.80680374352184
1.13016,-132.78355852251698
1.13028,-132.81720612843824
1.1304,-132.8265313857921
1.13052,-132.89055150746302
1.13064,-132.81172517109712
1.13076,-132.89314154660343
1.13088,-132.90978696908138
1.131,-132.93307700251225
1.1311200000000001,-132.88073877642367
1.13124,-132.9376564441659
1.1313600000000001,-132.889502223977
1.13148,-132.91228279145304
1.1316000000000002,-132.9620215188671
1.13172,-132.93965079794395
1.1318400000000002,-133.03933949100022
1.13196,-133.00811244884298
1.1320800000000002,-133.02843262671033
1.1322,-133.00761762511044
1.1323200000000002,-133.0546507967126
1.1324400000000001,-133.0204442938645
1.1325600000000002,-133.11704097385092
1.1326800000000001,-133.11674966727998
1.1328000000000003,-133.06086770449227
1.1329200000000001,-133.07619372644973
1.13304,-133.1100277477901
1.1331600000000002,-133.1230260809744
1.13328,-133.13456619652158
1.1334000000000002,-133.09906501428694
1.13352,-133.16051322304386
1.1336400000000002,-133.17427354807288
1.13376,-133.180970381659
1.13388,-133.16233739297473
1.134,-133.23070010961123
1.13412,-133.24420447969078
1.13424,-133.2034361626429
1.13436,-133.14278982253344
1.13448,-133.19834948889263
1.1346,-133.21271388170726
1.13472,-133.23692483913746
1.13484,-133.2789200984636
1.13496,-133.27092370056863
1.13508,-133.3056470646725
1.1352,-133.26325763835948
1.13532,-133.23634979171348
1.13544,-133.31232851499624
1.1355600000000001,-133.31752681287685
1.13568,-126.25446174386764
1.1358000000000001,-131.5724841674249
1.13592,-133.33339755516016
1.13604,-133.36850155963262
1.13616,-133.32711204458127
1.13628,-133.31810749732125
1.1364,-133.3072199681456
1.13652,-133.31479789273277
1.13664,-133.34263676747264
1.13676,-133.386536998526
1.1368800000000001,-133.35684488453694
1.137,-133.3344459195297
1.1371200000000001,-133.40139386970415
1.13724,-133.4055098110584
1.1373600000000001,-133.36619538542885
1.13748,-133.39669311577737
1.1376000000000002,-133.39479772416652
1.13772,-133.38537952004967
1.1378400000000002,-133.41391854543372
1.13796,-133.36518809616248
1.1380800000000002,-133.4118874238787
1.1382,-133.42135268053872
1.1383200000000002,-133.42528243446205
1.1384400000000001,-133.39854783038842
1.1385600000000002,-133.39146631173645
1.1386800000000001,-133.42933151480642
1.1388000000000003,-133.33911454187242
1.1389200000000002,-133.44280662814037
1.13904,-133.43491349867455
1.1391600000000002,-133.4709405885563
1.13928,-133.4340185721932
1.1394000000000002,-133.48958009172887
1.13952,-133.46934082118648
1.1396400000000002,-133.41030748267895
1.1397599999999999,-133.3600846111904
1.13988,-133.43384785482712
1.14,-133.48072199912747
1.14012,-133.38858123383784
1.14024,-133.4452142708357
1.14036,-133.45025972804558
1.14048,-133.49925986383053
1.1406,-133.4801804309325
1.14072,-133.4972701822705
1.14084,-133.448623118453
1.14096,-133.43442671685364
1.14108,-133.42454314124694
1.1412,-133.4634678830728
1.1413200000000001,-133.42888445823127
1.14144,-133.42169212202643
1.1415600000000001,-133.45183920324325
1.14168,-133.49002742976126
1.1418000000000001,-133.42929383945014
1.14192,-133.4593883444631
1.14204,-133.40738992226255
1.14216,-133.42787153891777
1.14228,-133.4348278221571
1.1424,-133.42675799518412
1.14252,-133.45178180900015
1.14264,-133.4610773259815
1.14276,-133.41447233909105
1.1428800000000001,-133.4752504802131
1.143,-133.44282129999
