Frequency (MHz),SRR (dB)
1.0339500000000001,3.100625941727339
1.03779,15.740312677277188
1.04163,18.45098040014257
1.0454700000000001,12.844307338445196
1.04931,12.714191410538632
1.05315,13.8662634331426
1.0569900000000003,10.869527242574843
1.06083,12.879908688525317
1.06467,15.709672628095493
1.0685100000000003,13.184629720583025
1.07235,11.406549406018595
1.07619,10.883522093727912
1.0800300000000003,8.870625415577928
1.0838700000000001,9.013576572841862
1.08771,9.329883854596607
1.0915500000000002,8.326402385257744
1.09539,12.800703108504761
1.09923,13.701784610149502
1.1030700000000002,13.63628471357027
1.10691,12.586079659042975
1.11075,11.353880969141985
1.1145900000000002,12.29896207995491
1.11843,12.35550260337419
1.1222699999999999,14.172648179329464
1.1261100000000002,11.783865723755385
1.12995,10.957554855707432
1.1337899999999999,13.140532004513204
1.1376300000000001,13.001036650989866
1.14147,11.408799115318375
1.14531,12.636680502135068
1.1491500000000001,12.702019840815613
1.1529900000000002,12.187215031108995
1.15683,13.910158706590845
1.16067,13.235205102040142
1.1645100000000002,12.225163815416929
1.16835,13.377819999378431
1.17219,10.918074823061978
1.1760300000000001,11.485448169951757
1.1798700000000002,11.379686213265469
1.18371,12.41137907351427
1.18755,11.8159951602205
1.1913900000000002,11.354491925583561
1.19523,7.996600010913049
1.19907,6.863235935771597
1.2029100000000001,7.9867014282936175
1.20675,7.173400852683046
1.21059,6.320687358502408
1.2144300000000001,5.3281695731774
1.21827,5.522585162077418
1.22211,5.655919772010578
1.22595,5.474642255192608
1.22979,5.712289102426492
1.23363,5.5714548219045215
1.23747,5.666427228368198
1.24131,5.586758946686063
1.2451500000000002,5.623710418620849
1.24899,5.628601502848065
1.2528299999999999,5.428820364064237
1.2566700000000002,5.511042127404664
1.2605100000000002,5.452185422299413
1.2643499999999999,5.464385752590672
1.2681900000000002,5.5726488303888955
1.2720300000000002,5.5877700264107135
1.27587,5.70587620947951
1.2797100000000001,5.849388652359782
1.2835500000000002,5.974554228978757
1.28739,6.139823974280821
1.29123,6.33312772104528
1.2950700000000002,6.461566610725056
1.29891,6.599014908191042
1.30275,6.744634206163788
1.3065900000000001,6.924247975610047
1.31043,7.067456757940416
1.31427,7.183590944250443
1.3181100000000001,7.233401162678325
1.32195,7.322738781643558
1.32579,7.41180054140054
1.32963,7.431918415272043
1.33347,7.423865658544502
1.33731,7.373416033599872
1.34115,7.263300502534098
1.34499,7.137501211304448
1.34883,7.00683994036006
1.35267,6.939916514280759
1.3565100000000003,6.853683565390824
1.36035,6.77551222532633
1.36419,6.734964687622414
1.3680300000000003,6.7632366608446
1.37187,6.824255326347885
1.37571,6.691981107151664
1.3795500000000003,6.6614351840728006
1.3833900000000001,6.654439016324134
1.38723,6.698771390369177
1.3910700000000003,6.717209197133522
1.39491,6.802579996535423
1.39875,6.846377982375564
1.4025900000000002,6.9564958554968825
1.40643,7.054440320254711
1.41027,7.120587225969226
1.4141100000000002,7.212872611378124
1.41795,7.302275346916741
1.4217899999999999,7.402306946858806
1.4256300000000002,7.483135220293418
1.42947,7.558788539836902
1.4333099999999999,7.621238914979265
1.4371500000000001,7.681517588801928
1.44099,7.7492941254784595
1.4448299999999998,7.817614498226284
1.4486700000000001,7.8827730416758275
1.4525100000000002,7.940921176355253
1.4563499999999998,7.994928161003401
1.46019,8.053517048516515
1.4640300000000002,8.108796914953622
1.4678699999999998,8.174760748859166
1.47171,8.246364616513794
1.4755500000000001,8.31584984954724
1.4793900000000002,8.391901166429653
1.48323,8.465821951790875
1.4870700000000001,8.534420726162084
1.4909100000000002,8.605974415519675
1.49475,8.6798575669883
1.49859,8.765009221244037
1.5024300000000002,8.858130224526072
1.50627,8.947633521223914
1.51011,9.048281703007797
1.5139500000000001,9.136116218536404
1.51779,9.24728245135313
1.52163,9.335734052550135
1.52547,9.389104751746085
1.52931,9.557718343250807
1.53315,9.670446920252754
1.53699,9.765869267366858
1.54083,9.876784401385795
1.54467,9.995118787091343
1.54851,10.125353643424177
1.5523500000000001,10.246051526303706
1.55619,10.363172949677924
1.56003,10.512514314583548
1.56387,10.634761884929569
1.56771,10.787830881599943
1.5715500000000002,10.925133841426163
1.57539,11.09718189674573
1.57923,11.243742691230022
1.5830700000000002,11.388105961887636
1.58691,11.567393365740333
1.59075,11.728791428688009
1.5945900000000002,11.903072196886287
1.59843,12.113833053654545
1.60227,12.348165331439292
1.6061100000000001,12.590369042660374
1.60995,12.84659201101173
1.61379,13.113491700226675
1.6176300000000001,13.406525140411434
1.62147,13.709984863883285
1.62531,14.03978542572016
1.62915,14.37933700869067
1.63299,14.742614876346796
1.63683,15.108009971233463
1.64067,15.500144493774478
1.64451,15.907274482740448
1.64835,16.33126989446766
1.65219,16.754618019299144
1.65603,17.184282934147955
1.6598700000000002,17.642950117232814
1.66371,18.100590189558254
1.66755,18.50419481817354
1.6713900000000002,18.864258024396808
1.67523,19.088946336474972
1.67907,19.267485028499383
1.6829100000000001,19.373706398545565
1.68675,19.39971089324754
1.69059,19.365958217778825
1.69443,19.31195078661944
1.69827,19.250511198008432
1.7021100000000002,19.17110620772854
1.70595,19.12270546319422
1.70979,19.1504335253682
1.7136300000000002,19.21985334707261
1.71747,19.30960216948637
1.72131,19.352133251260643
1.7251500000000002,19.410802710439434
1.72899,19.43774870036505
1.7328299999999999,19.490527072051705
1.7366700000000002,19.46875195353137
1.74051,19.451383423740324
1.7443499999999998,19.42351201944505
1.7481900000000001,19.365980516684413
1.75203,19.333298074878144
1.75587,19.274803658386492
1.75971,19.21655517153443
1.76355,19.165501103123894
1.76739,19.077700285911817
1.77123,19.02393093725803
1.7750700000000001,18.941565822762115
1.77891,18.882363719421306
1.78275,18.7983655743852
1.7865900000000001,18.71306936505189
1.79043,18.669308239336626
1.79427,18.596244917133664
1.79811,18.515676902936868
1.80195,18.427588094678377
1.80579,18.37565611215922
1.80963,18.32132370470671
1.8134700000000001,18.26866694681389
1.81731,18.230907048926024
1.82115,18.20151264317844
1.8249900000000001,18.176840073116054
1.82883,18.16303117873048
1.83267,18.158930246357773
1.83651,18.16111928924147
1.8403500000000002,18.166876757635592
1.84419,18.19207334554688
1.84803,18.216163409107903
1.8518700000000001,18.26008752666617
1.85571,18.299972583743934
1.85955,18.352929838160225
1.86339,18.407975536588587
1.86723,18.489979085487814
1.8710700000000002,18.55287772145165
1.87491,18.639809526641322
1.87875,18.72711379970996
1.8825900000000002,18.815711071423525
1.88643,18.910912551331684
1.89027,18.98227650645264
1.8941100000000002,19.066936624197368
1.89795,19.151336258146053
1.9017899999999999,19.22369436589875
1.9056300000000002,19.29289197789189
1.90947,19.345167985552884
1.9133099999999998,19.3849773556643
1.9171500000000001,19.42277042402832
1.92099,19.433405147291264
1.9248299999999998,19.45846310962603
1.92867,19.447675032252725
1.93251,19.458815312436933
1.9363500000000002,19.437355749994843
1.94019,19.419513124835678
1.94403,19.381139714390688
1.9478700000000002,19.339978789049926
1.95171,19.301367730752617
1.95555,19.257534182246946
1.9593900000000002,19.208300209720388
1.96323,19.157094976379575
1.9670699999999999,19.113583674644126
1.9709100000000002,19.065135155448957
1.97475,19.0091872285203
1.97859,18.971641178087157
1.9824300000000001,18.925098355284312
1.98627,18.870332748929552
1.99011,18.821215278293458
1.9939500000000001,18.777467896667776
1.99779,18.724604575817082
2.00163,18.677760339486642
2.00547,18.60634417428521
2.00931,18.53218567167565
2.01315,18.447762942413853
3.9830699999999997,22.760693923522556
3.98691,23.02647783192225
3.99075,23.324598129033834
3.99459,23.727783411961276
3.99843,23.985379926912458
4.00227,24.21750856807966
4.0061100000000005,24.42341417917364
4.00995,24.641308132886664
4.01379,24.86553345555714
4.0176300000000005,25.144124599482982
4.02147,25.284277323557788
4.02531,25.506178403127965
4.02915,25.79359015674783
4.03299,25.998645892403204
4.03683,26.023190465038624
4.04067,26.06134589583734
4.04451,26.098477487852772
4.04835,25.995201084780213
4.05219,25.965290674277757
4.05603,25.87308022213222
4.05987,25.856221900016113
4.06371,24.89861384982275
4.06755,25.793951556801957
4.07139,25.78399870896806
4.07523,25.945616683109584
4.07907,25.990837227308216
4.08291,26.022881449984858
4.08675,26.193982140526984
4.09059,26.341207682546163
4.09443,26.57461841043185
4.09827,26.839149349527823
4.10211,27.265849546554488
4.10595,27.561769339358055
4.10979,28.004390181179552
4.11363,28.502395964162375
4.11747,29.015616615849808
4.121309999999999,29.38879384937879
4.12515,29.100635398513507
4.12899,30.451157175966014
4.13283,30.879459225501833
4.1366700000000005,31.21921666811588
4.14051,31.1261296989396
4.14435,32.396448186895654
4.1481900000000005,32.59808039867647
4.15203,32.84046335113082
4.15587,33.01613326643567
4.1597100000000005,33.0949089989285
4.16355,33.10786201893186
4.167389999999999,32.99870903725923
4.1712299999999995,32.610659711698375
4.17507,32.2363885203007
