Frequency (MHz),SRR (dB)
1.0341600000000002,2.892463367232154
1.0344,2.8726419946759174
1.03464,2.8841872090530796
1.03488,2.884747359391557
1.03512,2.8710651402193172
1.03536,2.8888441551313377
1.0356,2.8901168286523715
1.03584,2.8745809112890983
1.0360800000000001,2.8901216381475865
1.0363200000000001,2.8737759290431097
1.0365600000000001,2.8652012530283626
1.0368000000000002,2.8718644248338316
1.03704,2.861560400274075
1.03728,2.8881606860061364
1.03752,2.868416835372671
1.03776,2.8684674612920436
1.038,2.8489825861162865
1.03824,2.8812158203443645
1.03848,2.875889100886752
1.03872,2.8642882167527532
1.03896,2.8660757741566547
1.0392000000000001,2.8999211402116902
1.0394400000000001,2.8832854712247284
1.0396800000000002,2.8639519165549956
1.0399200000000002,2.864515868121882
1.04016,2.8641189236567266
1.0404,2.8970855801334023
1.04064,2.868738170614265
1.04088,2.8774907316103384
1.04112,2.8637218562194215
1.04136,2.8433766653203256
1.0416,2.869287429512648
1.04184,2.8713327825153083
1.0420800000000001,2.881854225723255
1.0423200000000001,2.872909083049324
1.0425600000000002,2.8876201997061224
1.0428000000000002,2.8862709161449986
1.04304,2.881965046928878
1.04328,2.8750668905618704
1.04352,2.867342345147522
1.04376,2.86635412665659
1.044,2.873315060412938
1.04424,2.8775931856347867
1.04448,2.8857805159620007
1.04472,2.850382206306258
1.04496,2.8754900898378395
1.0452000000000001,2.8778098381057955
1.0454400000000001,2.875514408480928
1.0456800000000002,2.8810531812900884
1.0459200000000002,2.8907906641555554
1.04616,2.9005918453120176
1.0464,2.884171358954839
1.04664,2.8751356788949414
1.04688,2.873429272544194
1.04712,2.8725897283867203
1.04736,2.9096539362972482
1.0476,2.890904023952119
1.04784,2.895028272823989
1.0480800000000001,2.8676837963784396
1.0483200000000001,2.8594183821745434
1.0485600000000002,2.9077135225475876
1.0488000000000002,2.8865483371886853
1.04904,2.894072784213369
1.04928,2.910865486969112
1.04952,2.8980145403070114
1.04976,2.895925350401485
1.05,2.9109653251909453
1.05024,2.90444013875268
1.05048,2.9038326159871835
1.05072,2.9198384687701835
1.0509600000000001,2.9146057747736203
1.0512000000000001,2.9050630060792635
1.0514400000000002,2.9222401944100684
1.0516800000000002,2.9087426532636322
1.05192,2.919000726756955
1.05216,2.925367418793571
1.0524,2.9395224680411673
1.05264,2.933716476339827
1.05288,2.9506818019057217
1.05312,2.9285519148783266
1.05336,2.9404236355119266
1.0536,2.9524675347129605
1.05384,2.9322594491048912
1.0540800000000001,2.942718414413049
1.0543200000000001,2.938901209967975
1.0545600000000002,2.9432761670193557
1.0548000000000002,2.9690804767139642
1.05504,2.9655342178033735
1.05528,2.9601243099341152
1.05552,2.980219634024362
1.05576,2.9685048983433497
1.056,2.9550503897075493
1.05624,2.9700160382884615
1.05648,2.990566769774886
1.05672,2.9732079084356293
1.0569600000000001,2.9783983224927484
1.0572000000000001,2.9937953929424483
1.0574400000000002,2.9938740877541736
1.05768,2.985989303847603
1.05792,2.9962417249342597
1.05816,3.0102623345794544
1.0584,2.987120974213662
1.05864,3.006526709640582
1.05888,3.010934322208067
1.05912,3.019322121068797
1.05936,3.009921236628557
1.0596,3.0211609901586933
1.0598400000000001,3.0204597326062927
1.0600800000000001,3.0246971574015773
1.0603200000000002,3.026589222514774
1.0605600000000002,3.0378159679214303
1.0608000000000002,3.047598260157183
1.06104,3.0374852679324302
1.06128,3.040224707097805
1.06152,3.056268678712751
1.06176,3.0458824057449574
1.062,3.0753637389861566
1.06224,3.0684248780679995
1.06248,3.055532316892448
1.06272,3.07371135091542
1.0629600000000001,3.0713724341469666
1.0632000000000001,3.080396444341716
1.0634400000000002,3.076455969239171
1.06368,3.0881542701551954
1.06392,3.096022476328603
1.06416,3.1020093551133283
1.0644,3.101324463491335
1.06464,3.1062248307608034
1.06488,3.1051953719173553
1.06512,3.122204277794369
1.06536,3.1140839253016486
1.0656,3.1325725359281713
1.0658400000000001,3.1426996791162836
1.0660800000000001,3.13796028919541
1.0663200000000002,3.1500849410878273
1.0665600000000002,3.141244687418207
1.0668000000000002,3.1444165590511837
1.06704,3.158818491564181
1.06728,3.1581222624789307
1.06752,3.1721392271022717
1.06776,3.1692071027283157
1.068,3.176821639544263
1.06824,3.178877355647546
1.06848,3.192670331723113
1.0687200000000001,3.1952482362472923
1.0689600000000001,3.1800140376511736
1.0692000000000002,3.201211262278414
1.06944,3.1878652688150955
1.06968,3.1972430434321093
1.06992,3.2108083601892243
1.07016,3.220637334516951
1.0704,3.2172659379292137
1.07064,3.218849486584894
1.07088,3.231660042628744
1.07112,3.2303711038134297
1.07136,3.233480117972125
1.0716,3.248993880787216
1.0718400000000001,3.248276723066354
1.0720800000000001,3.2449884757445657
1.0723200000000002,3.2587368677376514
1.0725600000000002,3.2537915161902706
1.0728000000000002,3.2673052692654574
1.07304,3.277573076065321
1.07328,3.2869236529031607
1.07352,3.2813948715907397
1.07376,3.2794749359778392
1.074,3.2893368363901674
1.07424,3.2845734636471615
1.07448,3.2894886141233455
1.0747200000000001,3.3059991999738507
1.0749600000000001,3.313672434522681
1.0752000000000002,3.317201239832059
1.07544,3.322828656664102
1.07568,3.307257676709919
1.07592,3.3265009990016994
1.07616,3.317870341771161
1.0764,3.3456477407838907
1.07664,3.3450717379600348
1.07688,3.3393907163586873
1.07712,3.348931154809423
1.07736,3.3582087984935387
1.0776000000000001,3.3497193856393515
1.0778400000000001,3.3547594119035895
1.0780800000000001,3.3599853726017708
1.0783200000000002,3.3712408318313325
1.0785600000000002,3.37877716751943
1.0788000000000002,3.378320973116022
1.07904,3.3706122036906496
1.07928,3.3745852978651114
1.07952,3.391036272597307
1.07976,3.3919996795941003
1.08,3.4017173721585454
1.08024,3.398556511267128
1.08048,3.404426150485228
1.0807200000000001,3.4149600706713192
1.0809600000000001,3.412164318006087
1.0812,3.425460207499696
1.08144,3.422729173377915
1.08168,3.422190058312513
1.08192,3.4309568986507837
1.08216,3.4299590555862567
1.0824,3.438703776171459
1.08264,3.444680827095169
1.08288,3.438815433594561
1.08312,3.4550777191979636
1.08336,3.4614070214388293
