Frequency (MHz),SRR (dB)
1.0341600000000002,30.10723865391773
1.0344,30.10723865391773
1.03464,30.10723865391773
1.03488,30.10723865391773
1.03512,18.066038827358483
1.03536,16.885045706578538
1.0356,12.325726150081294
1.03584,10.762254141482055
1.0360800000000001,8.615047527363933
1.0363200000000001,7.530452905225886
1.0365600000000001,7.652111975776233
1.0368000000000002,6.162721845655568
1.03704,5.350526770673434
1.03728,4.988405044128987
1.03752,4.617206033659853
1.03776,4.4252214132477805
1.038,3.536680125346692
1.03824,3.4891117985451188
1.03848,3.42337948701773
1.03872,2.7672457885338613
1.03896,2.311273741339486
1.0392000000000001,2.2539403038100607
1.0394400000000001,2.0590318667061074
1.0396800000000002,1.879022200886685
1.0399200000000002,1.570256536155987
1.04016,1.4680648843391266
1.0404,1.2819932743689264
1.04064,1.0872097404104366
1.04088,0.9638070827233232
1.04112,0.8335350235274958
1.04136,0.7370775792695885
1.0416,0.7020738045920589
1.04184,0.5359566771495999
1.0420800000000001,0.40376989161679766
1.0423200000000001,0.46936038046217815
1.0425600000000002,0.343738863884997
1.0428000000000002,0.2754879335396016
1.04304,0.2574673897627976
1.04328,0.19941173588635258
1.04352,0.22611025123421225
1.04376,0.16846950450561898
1.044,0.11593324104401982
1.04424,0.09422932371354995
1.04448,0.10289787912454496
1.04472,0.07263333282266593
1.04496,0.0468591039445591
1.0452000000000001,0.025496813853467474
1.0454400000000001,0.0468591039445591
1.0456800000000002,0.0554335288799281
1.0459200000000002,0.034029124690285226
1.04616,0.01272969593079141
1.0464,0.021236936298555352
1.04664,0.008482316796129456
1.04688,0.016981233048628752
1.04712,0.0
1.04736,0.0042390875196115195
1.0476,0.0042390875196115195
1.04784,0.0042390875196115195
1.0480800000000001,0.0
1.0483200000000001,0.0
1.0485600000000002,0.0
1.0488000000000002,0.0
1.04904,0.0
1.04928,0.0042390875196115195
1.04952,0.0
1.04976,0.0
1.05,0.0
1.05024,0.0
1.05048,0.0
1.05072,0.0
1.0509600000000001,0.0
1.0512000000000001,0.0
1.0514400000000002,0.0
1.0516800000000002,0.0
1.05192,0.0
1.05216,0.0
1.0524,0.0
1.05264,0.008465782055050938
1.05288,0.0
1.05312,0.008465782055050938
1.05336,0.008465782055050938
1.0536,0.01691509370659827
1.05384,0.029558318994194477
1.0540800000000001,0.05473488120665947
1.0543200000000001,0.046358900174411174
1.0545600000000002,0.05891682165404314
1.0548000000000002,0.12116745484754708
1.05504,0.13351121915653175
1.05528,0.1540065135367717
1.05552,0.24305416810595035
1.05576,0.3027382703171749
1.056,0.32245208001407016
1.05624,0.44654465983227004
1.05648,0.5634699065359703
1.05672,0.6591657827856874
1.0569600000000001,0.7812069733523113
1.0572000000000001,0.9952905196162992
1.0574400000000002,1.1345419008290203
1.05768,1.375702320429726
1.05792,1.5064413684320177
1.05816,1.7453489990481201
1.0584,1.8545231964820021
1.05864,2.025281868046236
1.05888,2.1251240771122446
1.05912,2.2832522774841832
1.05936,2.491088336717105
1.0596,2.54565760469057
1.0598400000000001,2.664267485720236
1.0600800000000001,2.7640575532733767
1.0603200000000002,2.7953340400274493
1.0605600000000002,2.876925146695214
1.0608000000000002,2.91173851803435
1.06104,2.9376666238171456
1.06128,2.9612988330123557
1.06152,2.9741351324626546
1.06176,2.991191393242974
1.062,2.995445012406745
1.06224,3.008180930094219
1.06248,3.0060608691202004
1.06272,3.0060608691202004
1.0629600000000001,3.008180930094219
1.0632000000000001,3.0060608691202004
1.0634400000000002,3.008180930094219
1.06368,3.008180930094219
1.06392,3.008180930094219
1.06416,3.008180930094219
1.0644,3.008180930094219
1.06464,3.008180930094219
1.06488,3.008180930094219
1.06512,3.008180930094219
1.06536,3.008180930094219
1.0656,3.008180930094219
1.0658400000000001,3.008180930094219
1.0660800000000001,3.008180930094219
1.0663200000000002,3.008180930094219
1.0665600000000002,3.008180930094219
1.0668000000000002,3.008180930094219
1.06704,3.008180930094219
1.06728,3.008180930094219
1.06752,3.008180930094219
1.06776,3.008180930094219
1.068,3.008180930094219
1.06824,3.008180930094219
1.06848,3.008180930094219
1.0687200000000001,3.008180930094219
1.0689600000000001,3.008180930094219
1.0692000000000002,3.008180930094219
1.06944,3.008180930094219
1.06968,3.008180930094219
1.06992,3.008180930094219
1.07016,3.008180930094219
1.0704,3.008180930094219
1.07064,3.008180930094219
1.07088,3.008180930094219
1.07112,3.008180930094219
1.07136,3.008180930094219
1.0716,3.008180930094219
1.0718400000000001,3.008180930094219
1.0720800000000001,3.008180930094219
1.0723200000000002,3.008180930094219
1.0725600000000002,3.008180930094219
1.0728000000000002,3.008180930094219
1.07304,3.008180930094219
1.07328,3.008180930094219
1.07352,3.008180930094219
1.07376,3.008180930094219
1.074,3.008180930094219
1.07424,3.008180930094219
1.07448,3.008180930094219
1.0747200000000001,3.008180930094219
1.0749600000000001,3.008180930094219
1.0752000000000002,3.008180930094219
1.07544,3.008180930094219
1.07568,3.008180930094219
1.07592,3.008180930094219
1.07616,3.008180930094219
1.0764,3.008180930094219
1.07664,3.008180930094219
1.07688,3.008180930094219
1.07712,3.008180930094219
1.07736,3.008180930094219
1.0776000000000001,3.010299956639812
1.0778400000000001,3.008180930094219
1.0780800000000001,3.020879608203149
1.0783200000000002,3.031433549773803
1.0785600000000002,3.0900662893845143
1.0788000000000002,3.1458650631928804
1.07904,3.2252183357018973
1.07928,3.3894211870485664
1.07952,3.5923374195427993
1.07976,3.8320214119406386
1.08,4.115375854218295
1.08024,4.320693605479961
1.08048,4.479139836338762
1.0807200000000001,4.617400312152164
1.0809600000000001,4.684193825868399
1.0812,4.7286343157712105
1.08144,4.761314898851702
1.08168,4.762730230400495
1.08192,4.765559510512958
1.08216,4.76838694864605
1.0824,4.76838694864605
1.08264,4.76838694864605
1.08288,4.76838694864605
1.08312,4.76838694864605
1.08336,4.76838694864605
1.0836000000000001,4.76838694864605
1.0838400000000001,4.76838694864605
1.0840800000000002,4.76838694864605
1.0843200000000002,4.76838694864605
1.0845600000000002,4.76838694864605
1.0848000000000002,4.442002822352487
1.08504,4.76838694864605
1.08528,4.76838694864605
1.08552,4.76838694864605
1.08576,4.76838694864605
1.086,4.76838694864605
1.08624,4.76838694864605
1.0864800000000001,4.76838694864605
1.0867200000000001,4.76838694864605
1.08696,4.76838694864605
