Frequency (MHz),SRR (dB)
1.0341600000000002,2.368514129874044
1.0344,2.398383582339728
1.03464,2.383429274779146
1.03488,2.3553333076387544
1.03512,2.373609157946039
1.03536,2.37175750422375
1.0356,2.3502555560931984
1.03584,2.3688692449854605
1.0360800000000001,2.435341018320619
1.0363200000000001,2.3707337054663005
1.0365600000000001,2.3092978327425264
1.0368000000000002,2.3904378140820586
1.03704,2.33819557834709
1.03728,2.3727824027904805
1.03752,2.385796554196953
1.03776,2.428406869551527
1.038,2.3799031348495183
1.03824,2.4287257164794145
1.03848,2.362927136809449
1.03872,2.3849328780235752
1.03896,2.384744919993398
1.0392000000000001,2.4376607487183044
1.0394400000000001,2.3796664009314212
1.0396800000000002,2.3825560670028594
1.0399200000000002,2.4226682041496366
1.04016,2.3905293647119654
1.0404,2.4183218407578226
1.04064,2.372382617217116
1.04088,2.396840082143398
1.04112,2.352127111743379
1.04136,2.4487698360847028
1.0416,2.359977631252601
1.04184,2.3111663226194374
1.0420800000000001,2.4124150647833864
1.0423200000000001,2.397184580231814
1.0425600000000002,2.4777685132001217
1.0428000000000002,2.432619695378151
1.04304,2.3892148249146223
1.04328,2.325275728457499
1.04352,2.4245692306626343
1.04376,2.368207759923553
1.044,2.4556645374299477
1.04424,2.4814392919671615
1.04448,2.5007670289731143
1.04472,2.3811466631896603
1.04496,2.436258387252706
1.0452000000000001,2.4487698360847028
1.0454400000000001,2.4341504044773026
1.0456800000000002,2.494983243697913
1.0459200000000002,2.482868732516011
1.04616,2.447291294830208
1.0464,2.3875947613004693
1.04664,2.4871247874796274
1.04688,2.428335411436205
1.04712,2.421836248894824
1.04736,2.427023145376627
1.0476,2.4113073564307985
1.04784,2.479145458166903
1.0480800000000001,2.436799232763012
1.0483200000000001,2.501114050735371
1.0485600000000002,2.492680591899069
1.0488000000000002,2.4707398947980974
1.04904,2.4476761880139457
1.04928,2.4645447298319914
1.04952,2.4634984241319686
1.04976,2.4896508951568745
1.05,2.415888361937531
1.05024,2.4708674841508964
1.05048,2.466574548925646
1.05072,2.433921921855853
1.0509600000000001,2.4657958804730202
1.0512000000000001,2.5068077350463573
1.0514400000000002,2.535855408402639
1.0516800000000002,2.4785375972509875
1.05192,2.50913910957283
1.05216,2.5378419654940885
1.0524,2.476781440054587
1.05264,2.495371521154757
1.05288,2.5343576035370248
1.05312,2.5368487956664927
1.05336,2.5196447890992335
1.0536,2.5349386512180816
1.05384,2.517397466074962
1.0540800000000001,2.492494261340405
1.0543200000000001,2.4973922891115015
1.0545600000000002,2.5219956291859114
1.0548000000000002,2.4862076845786816
1.05504,2.5383742518468178
1.05528,2.522986571574419
1.05552,2.551204944325545
1.05576,2.4957408900453952
1.056,2.539813908557991
1.05624,2.540622085042103
1.05648,2.5925914636028935
1.05672,2.6000520081314553
1.0569600000000001,2.582090821639155
1.0572000000000001,2.6012828618572437
1.0574400000000002,2.524838081689475
1.05768,2.584138893741973
1.05792,2.5520036915398263
1.05816,2.598127607091851
1.0584,2.567595715849636
1.05864,2.5852213930860097
1.05888,2.5377605610193443
1.05912,2.5656789876035035
1.05936,2.6124893592385363
1.0596,2.629165551042538
1.0598400000000001,2.6061666764079088
1.0600800000000001,2.621471488868972
1.0603200000000002,2.6273993993605824
1.0605600000000002,2.604364604030331
1.0608000000000002,2.5706458841178907
1.06104,2.620372903380048
1.06128,2.601506754649142
1.06152,2.622301937600544
1.06176,2.6419254991302625
1.062,2.6420760754660186
1.06224,2.630882946388324
1.06248,2.6169508735140683
1.06272,2.626025991108974
1.0629600000000001,2.6410308771712456
1.0632000000000001,2.6349814793819815
1.0634400000000002,2.644142534238866
1.06368,2.652475645550579
1.06392,2.676271695272634
1.06416,2.6534425436678006
1.0644,2.6561634216238144
1.06464,2.6863298228436427
1.06488,2.671500544723479
1.06512,2.685926153828273
1.06536,2.6498651381837846
1.0656,2.6453281370577972
1.0658400000000001,2.6922467657795863
1.0660800000000001,2.6731355954003333
1.0663200000000002,2.646438778943983
1.0665600000000002,2.6657348166972166
1.0668000000000002,2.678616324113266
1.06704,2.6764965660033098
1.06728,2.6671835566432733
1.06752,2.6990404312742178
1.06776,2.693966720249458
1.068,2.704445327638311
1.06824,2.6746500037078307
1.06848,2.6805455609198074
1.0687200000000001,2.701412941928324
1.0689600000000001,2.7005160896091867
1.0692000000000002,2.6659335119672463
1.06944,2.689482134853142
1.06968,2.7025658243146062
1.06992,2.658813643494098
1.07016,2.725818533816589
1.0704,2.687299934820397
1.07064,2.692432000729564
1.07088,2.6734528865877802
1.07112,2.7086597667390966
1.07136,2.6903270042723575
1.0716,2.69143622213917
1.0718400000000001,2.7033296579801283
1.0720800000000001,2.7173837514026693
1.0723200000000002,2.7363565758267767
1.0725600000000002,2.702292984284548
1.0728000000000002,2.7242030980629526
1.07304,2.7245181666800935
1.07328,2.7272105193449554
1.07352,2.6993077414981457
